2015-01-12 09:35:11
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01794;-0,01794;-0,01794;-0,01794;0,0000;16,7;2015-01-12 09:35:12
Source Voltage;-0,2500;-0,2495;-0,2994;0,0000;0,0000;0,08072;-0,01782;-0,01794;-0,01782;-0,01788;0,0000;14;2015-01-12 09:35:12
Source Voltage;-0,2000;-0,1996;-0,2994;0,0000;0,0000;0,08072;-0,01768;-0,01794;-0,01768;-0,01781;0,0000;11,3;2015-01-12 09:35:13
Source Voltage;-0,1500;-0,1494;-0,2994;0,0000;0,0000;0,08072;-0,01748;-0,01794;-0,01748;-0,01773;0,0000;8,5;2015-01-12 09:35:14
Source Voltage;-0,1000;-0,0991;-0,2994;0,0000;0,0000;0,08072;-0,01728;-0,01794;-0,01728;-0,01764;0,0000;5,7;2015-01-12 09:35:14
Source Voltage;-0,0500;-0,0491;-0,2994;0,0000;0,0000;0,08072;-0,01704;-0,01794;-0,01704;-0,01754;0,0000;2,9;2015-01-12 09:35:15
Source Voltage;0,0000;0,0016;-0,2994;0,0000;0,0000;0,08072;-0,01672;-0,01794;-0,01672;-0,01742;0,0000;0,1;2015-01-12 09:35:15
Source Voltage;0,0500;0,0507;-0,2994;0,0000;0,0000;0,08072;-0,0163;-0,01794;-0,0163;-0,01728;0,0000;3,1;2015-01-12 09:35:16
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,0157;-0,01794;-0,0157;-0,0171;0,0000;6,4;2015-01-12 09:35:17
Source Voltage;0,1500;0,1507;-0,2994;0,0000;0,0000;0,08072;-0,015;-0,01794;-0,015;-0,01689;0,0000;10;2015-01-12 09:35:17
Source Voltage;0,2000;0,2007;-0,2994;0,0000;0,0000;0,08072;-0,01402;-0,01794;-0,01402;-0,01663;0,0000;14,3;2015-01-12 09:35:18
Source Voltage;0,2500;0,2505;-0,2994;0,0000;0,0000;0,08072;-0,01268;-0,01794;-0,01268;-0,0163;0,0000;19,8;2015-01-12 09:35:18
Source Voltage;0,3000;0,3011;-0,2994;0,0000;0,0000;0,08072;-0,01096;-0,01794;-0,01096;-0,01589;0,0000;27,5;2015-01-12 09:35:19
Source Voltage;0,3500;0,3507;-0,2994;0,0000;0,0000;0,08072;-0,00874;-0,01794;-0,00874;-0,01538;0,0000;40,1;2015-01-12 09:35:20
Source Voltage;0,4000;0,4007;-0,2994;0,0000;0,0000;0,08072;-0,0059;-0,01794;-0,0059;-0,01475;0,0000;67,9;2015-01-12 09:35:20
Source Voltage;0,4500;0,4504;-0,2994;0,0000;0,0000;0,08072;-0,00238;-0,01794;-0,00238;-0,01398;0,0000;189,2;2015-01-12 09:35:21
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;0,0018;-0,01794;0,0018;-0,01305;0,0000;278,1;2015-01-12 09:35:21
Source Voltage;0,5500;0,5505;-0,2994;0,0000;0,0000;0,08072;0,00656;-0,01794;0,00656;-0,01196;0,0000;83,9;2015-01-12 09:35:22
Source Voltage;0,6000;0,6004;-0,2994;0,0000;0,0000;0,08072;0,01174;-0,01794;0,01174;-0,01071;0,0000;51,1;2015-01-12 09:35:23
