2015-01-12 09:27:41
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01184;-0,01184;-0,01184;-0,01184;0,0000;25,3;2015-01-12 09:27:42
Source Voltage;-0,2500;-0,2496;-0,2996;0,0000;0,0000;0,08072;-0,01166;-0,01184;-0,01166;-0,01175;0,0000;21,4;2015-01-12 09:27:42
Source Voltage;-0,2000;-0,1992;-0,2996;0,0000;0,0000;0,08072;-0,01154;-0,01184;-0,01154;-0,01168;0,0000;17,3;2015-01-12 09:27:43
Source Voltage;-0,1500;-0,1495;-0,2996;0,0000;0,0000;0,08072;-0,01136;-0,01184;-0,01136;-0,0116;0,0000;13,2;2015-01-12 09:27:44
Source Voltage;-0,1000;-0,0995;-0,2996;0,0000;0,0000;0,08072;-0,01116;-0,01184;-0,01116;-0,01151;0,0000;8,9;2015-01-12 09:27:44
Source Voltage;-0,0500;-0,0493;-0,2996;0,0000;0,0000;0,08072;-0,0109;-0,01184;-0,0109;-0,01141;0,0000;4,5;2015-01-12 09:27:45
Source Voltage;0,0000;0,0008;-0,2996;0,0000;0,0000;0,08072;-0,0106;-0,01184;-0,0106;-0,01129;0,0000;0,1;2015-01-12 09:27:45
Source Voltage;0,0500;0,0509;-0,2996;0,0000;0,0000;0,08072;-0,01016;-0,01184;-0,01016;-0,01115;0,0000;5;2015-01-12 09:27:46
Source Voltage;0,1000;0,1008;-0,2996;0,0000;0,0000;0,08072;-0,00958;-0,01184;-0,00958;-0,01098;0,0000;10,5;2015-01-12 09:27:47
Source Voltage;0,1500;0,1509;-0,2996;0,0000;0,0000;0,08072;-0,00876;-0,01184;-0,00876;-0,01076;0,0000;17,2;2015-01-12 09:27:47
Source Voltage;0,2000;0,2012;-0,2996;0,0000;0,0000;0,08072;-0,0076;-0,01184;-0,0076;-0,01047;0,0000;26,5;2015-01-12 09:27:48
Source Voltage;0,2500;0,2509;-0,2996;0,0000;0,0000;0,08072;-0,00602;-0,01184;-0,00602;-0,0101;0,0000;41,7;2015-01-12 09:27:49
Source Voltage;0,3000;0,3004;-0,2996;0,0000;0,0000;0,08072;-0,00382;-0,01184;-0,00382;-0,00962;0,0000;78,6;2015-01-12 09:27:49
Source Voltage;0,3500;0,3503;-0,2996;0,0000;0,0000;0,08072;-0,0009;-0,01184;-0,0009;-0,009;0,0000;389,2;2015-01-12 09:27:50
Source Voltage;0,4000;0,4006;-0,2996;0,0000;0,0000;0,08072;0,00286;-0,01184;0,00286;-0,00821;0,0000;140,1;2015-01-12 09:27:50
Source Voltage;0,4500;0,4508;-0,2996;0,0000;0,0000;0,08072;0,00756;-0,01184;0,00756;-0,00722;0,0000;59,6;2015-01-12 09:27:51
Source Voltage;0,5000;0,5004;-0,2996;0,0000;0,0000;0,08072;0,01324;-0,01184;0,01324;-0,00602;0,0000;37,8;2015-01-12 09:27:52
Source Voltage;0,5500;0,5505;-0,2996;0,0000;0,0000;0,08072;0,0198;-0,01184;0,0198;-0,00459;0,0000;27,8;2015-01-12 09:27:52
Source Voltage;0,6000;0,6002;-0,2996;0,0000;0,0000;0,08072;0,0271;-0,01184;0,0271;-0,00292;0,0000;22,1;2015-01-12 09:27:53
