2015-01-12 08:29:16
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,0112;-0,0112;-0,0112;-0,0112;0,0000;26,8;2015-01-12 08:29:17
Source Voltage;-0,2500;-0,2498;-0,2997;0,0000;0,0000;0,08072;-0,01104;-0,0112;-0,01104;-0,01112;0,0000;22,6;2015-01-12 08:29:17
Source Voltage;-0,2000;-0,1994;-0,2997;0,0000;0,0000;0,08072;-0,01086;-0,0112;-0,01086;-0,01103;0,0000;18,4;2015-01-12 08:29:18
Source Voltage;-0,1500;-0,1497;-0,2997;0,0000;0,0000;0,08072;-0,01064;-0,0112;-0,01064;-0,01093;0,0000;14,1;2015-01-12 08:29:19
Source Voltage;-0,1000;-0,0992;-0,2997;0,0000;0,0000;0,08072;-0,01038;-0,0112;-0,01038;-0,01082;0,0000;9,6;2015-01-12 08:29:19
Source Voltage;-0,0500;-0,0497;-0,2997;0,0000;0,0000;0,08072;-0,01004;-0,0112;-0,01004;-0,01069;0,0000;5;2015-01-12 08:29:20
Source Voltage;0,0000;0,0008;-0,2997;0,0000;0,0000;0,08072;-0,00962;-0,0112;-0,00962;-0,01054;0,0000;0,1;2015-01-12 08:29:20
Source Voltage;0,0500;0,0511;-0,2997;0,0000;0,0000;0,08072;-0,00906;-0,0112;-0,00906;-0,01036;0,0000;5,6;2015-01-12 08:29:21
Source Voltage;0,1000;0,1007;-0,2997;0,0000;0,0000;0,08072;-0,00834;-0,0112;-0,00834;-0,01014;0,0000;12,1;2015-01-12 08:29:22
Source Voltage;0,1500;0,1504;-0,2997;0,0000;0,0000;0,08072;-0,00732;-0,0112;-0,00732;-0,00986;0,0000;20,5;2015-01-12 08:29:22
Source Voltage;0,2000;0,2007;-0,2997;0,0000;0,0000;0,08072;-0,00602;-0,0112;-0,00602;-0,00951;0,0000;33,3;2015-01-12 08:29:23
Source Voltage;0,2500;0,2507;-0,2997;0,0000;0,0000;0,08072;-0,00428;-0,0112;-0,00428;-0,00907;0,0000;58,6;2015-01-12 08:29:23
Source Voltage;0,3000;0,3008;-0,2997;0,0000;0,0000;0,08072;-0,00202;-0,0112;-0,00202;-0,00853;0,0000;148,9;2015-01-12 08:29:24
Source Voltage;0,3500;0,3505;-0,2997;0,0000;0,0000;0,08072;0,001;-0,0112;0,001;-0,00785;0,0000;350,5;2015-01-12 08:29:25
Source Voltage;0,4000;0,4003;-0,2997;0,0000;0,0000;0,08072;0,00482;-0,0112;0,00482;-0,00701;0,0000;83;2015-01-12 08:29:25
Source Voltage;0,4500;0,4501;-0,2997;0,0000;0,0000;0,08072;0,00969;-0,0112;0,00969;-0,00597;0,0000;46,4;2015-01-12 08:29:26
Source Voltage;0,5000;0,5005;-0,2997;0,0000;0,0000;0,08072;0,01564;-0,0112;0,01564;-0,0047;0,0000;32;2015-01-12 08:29:26
Source Voltage;0,5500;0,5504;-0,2997;0,0000;0,0000;0,08072;0,02252;-0,0112;0,02252;-0,00319;0,0000;24,4;2015-01-12 08:29:27
Source Voltage;0,6000;0,6000;-0,2997;0,0000;0,0000;0,08072;0,03028;-0,0112;0,03028;-0,00143;0,0000;19,8;2015-01-12 08:29:28
