2015-01-12 08:46:23
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01254;-0,01254;-0,01254;-0,01254;0,0000;23,9;2015-01-12 08:46:24
Source Voltage;-0,2500;-0,2497;-0,2997;0,0000;0,0000;0,08072;-0,01242;-0,01254;-0,01242;-0,01248;0,0000;20,1;2015-01-12 08:46:24
Source Voltage;-0,2000;-0,1992;-0,2997;0,0000;0,0000;0,08072;-0,0123;-0,01254;-0,0123;-0,01242;0,0000;16,2;2015-01-12 08:46:25
Source Voltage;-0,1500;-0,1496;-0,2997;0,0000;0,0000;0,08072;-0,01214;-0,01254;-0,01214;-0,01235;0,0000;12,3;2015-01-12 08:46:25
Source Voltage;-0,1000;-0,0992;-0,2997;0,0000;0,0000;0,08072;-0,01196;-0,01254;-0,01196;-0,01227;0,0000;8,3;2015-01-12 08:46:26
Source Voltage;-0,0500;-0,0493;-0,2997;0,0000;0,0000;0,08072;-0,0117;-0,01254;-0,0117;-0,01218;0,0000;4,2;2015-01-12 08:46:27
Source Voltage;0,0000;0,0010;-0,2997;0,0000;0,0000;0,08072;-0,01144;-0,01254;-0,01144;-0,01207;0,0000;0,1;2015-01-12 08:46:27
Source Voltage;0,0500;0,0507;-0,2997;0,0000;0,0000;0,08072;-0,01108;-0,01254;-0,01108;-0,01195;0,0000;4,6;2015-01-12 08:46:28
Source Voltage;0,1000;0,1013;-0,2997;0,0000;0,0000;0,08072;-0,0106;-0,01254;-0,0106;-0,0118;0,0000;9,6;2015-01-12 08:46:28
Source Voltage;0,1500;0,1505;-0,2997;0,0000;0,0000;0,08072;-0,00984;-0,01254;-0,00984;-0,0116;0,0000;15,3;2015-01-12 08:46:29
Source Voltage;0,2000;0,2005;-0,2997;0,0000;0,0000;0,08072;-0,0088;-0,01254;-0,0088;-0,01135;0,0000;22,8;2015-01-12 08:46:30
Source Voltage;0,2500;0,2504;-0,2997;0,0000;0,0000;0,08072;-0,00718;-0,01254;-0,00718;-0,011;0,0000;34,9;2015-01-12 08:46:30
Source Voltage;0,3000;0,3006;-0,2997;0,0000;0,0000;0,08072;-0,00491;-0,01254;-0,00491;-0,01053;0,0000;61,2;2015-01-12 08:46:31
Source Voltage;0,3500;0,3509;-0,2997;0,0000;0,0000;0,08072;-0,00172;-0,01254;-0,00172;-0,0099;0,0000;204;2015-01-12 08:46:32
Source Voltage;0,4000;0,4005;-0,2997;0,0000;0,0000;0,08072;0,00258;-0,01254;0,00258;-0,00907;0,0000;155,2;2015-01-12 08:46:32
Source Voltage;0,4500;0,4503;-0,2997;0,0000;0,0000;0,08072;0,00832;-0,01254;0,00832;-0,00798;0,0000;54,1;2015-01-12 08:46:33
Source Voltage;0,5000;0,5004;-0,2997;0,0000;0,0000;0,08072;0,01572;-0,01254;0,01572;-0,00659;0,0000;31,8;2015-01-12 08:46:33
Source Voltage;0,5500;0,5502;-0,2997;0,0000;0,0000;0,08072;0,02478;-0,01254;0,02478;-0,00485;0,0000;22,2;2015-01-12 08:46:34
Source Voltage;0,6000;0,5999;-0,2997;0,0000;0,0000;0,08072;0,03537;-0,01254;0,03537;-0,00273;0,0000;17;2015-01-12 08:46:35
