2015-01-12 08:27:24
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2999;-0,2999;-0,2999;0,0000;0,08072;-0,01084;-0,01084;-0,01084;-0,01084;0,0000;27,7;2015-01-12 08:27:25
Source Voltage;-0,2500;-0,2499;-0,2999;0,0000;0,0000;0,08072;-0,01068;-0,01084;-0,01068;-0,01076;0,0000;23,4;2015-01-12 08:27:25
Source Voltage;-0,2000;-0,1999;-0,2999;0,0000;0,0000;0,08072;-0,0105;-0,01084;-0,0105;-0,01067;0,0000;19;2015-01-12 08:27:26
Source Voltage;-0,1500;-0,1495;-0,2999;0,0000;0,0000;0,08072;-0,0103;-0,01084;-0,0103;-0,01058;0,0000;14,5;2015-01-12 08:27:26
Source Voltage;-0,1000;-0,0997;-0,2999;0,0000;0,0000;0,08072;-0,01002;-0,01084;-0,01002;-0,01047;0,0000;10;2015-01-12 08:27:27
Source Voltage;-0,0500;-0,0492;-0,2999;0,0000;0,0000;0,08072;-0,00968;-0,01084;-0,00968;-0,01034;0,0000;5,1;2015-01-12 08:27:28
Source Voltage;0,0000;0,0005;-0,2999;0,0000;0,0000;0,08072;-0,00926;-0,01084;-0,00926;-0,01019;0,0000;0,1;2015-01-12 08:27:28
Source Voltage;0,0500;0,0506;-0,2999;0,0000;0,0000;0,08072;-0,0087;-0,01084;-0,0087;-0,01;0,0000;5,8;2015-01-12 08:27:29
Source Voltage;0,1000;0,1006;-0,2999;0,0000;0,0000;0,08072;-0,00792;-0,01084;-0,00792;-0,00977;0,0000;12,7;2015-01-12 08:27:29
Source Voltage;0,1500;0,1505;-0,2999;0,0000;0,0000;0,08072;-0,00684;-0,01084;-0,00684;-0,00948;0,0000;22;2015-01-12 08:27:30
Source Voltage;0,2000;0,2002;-0,2999;0,0000;0,0000;0,08072;-0,00542;-0,01084;-0,00542;-0,00911;0,0000;36,9;2015-01-12 08:27:31
Source Voltage;0,2500;0,2501;-0,2999;0,0000;0,0000;0,08072;-0,0035;-0,01084;-0,0035;-0,00864;0,0000;71,5;2015-01-12 08:27:31
Source Voltage;0,3000;0,3005;-0,2999;0,0000;0,0000;0,08072;-0,00104;-0,01084;-0,00104;-0,00806;0,0000;288,9;2015-01-12 08:27:32
Source Voltage;0,3500;0,3505;-0,2999;0,0000;0,0000;0,08072;0,00216;-0,01084;0,00216;-0,00733;0,0000;162,3;2015-01-12 08:27:32
Source Voltage;0,4000;0,4003;-0,2999;0,0000;0,0000;0,08072;0,00612;-0,01084;0,00612;-0,00643;0,0000;65,4;2015-01-12 08:27:33
Source Voltage;0,4500;0,4501;-0,2999;0,0000;0,0000;0,08072;0,01086;-0,01084;0,01086;-0,00535;0,0000;41,4;2015-01-12 08:27:34
Source Voltage;0,5000;0,5002;-0,2999;0,0000;0,0000;0,08072;0,01638;-0,01084;0,01638;-0,00407;0,0000;30,5;2015-01-12 08:27:34
Source Voltage;0,5500;0,5502;-0,2999;0,0000;0,0000;0,08072;0,02266;-0,01084;0,02266;-0,00259;0,0000;24,3;2015-01-12 08:27:35
Source Voltage;0,6000;0,5998;-0,2999;0,0000;0,0000;0,08072;0,02958;-0,01084;0,02958;-0,0009;0,0000;20,3;2015-01-12 08:27:35
