2015-01-12 11:59:46
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,01764;-0,01764;-0,01764;-0,01764;0,0000;17;2015-01-12 11:59:46
Source Voltage;-0,2500;-0,2493;-0,2991;0,0000;0,0000;0,08072;-0,01757;-0,01764;-0,01757;-0,01761;0,0000;14,2;2015-01-12 11:59:47
Source Voltage;-0,2000;-0,1990;-0,2991;0,0000;0,0000;0,08072;-0,01754;-0,01764;-0,01754;-0,01759;0,0000;11,3;2015-01-12 11:59:48
Source Voltage;-0,1500;-0,1492;-0,2991;0,0000;0,0000;0,08072;-0,01746;-0,01764;-0,01746;-0,01756;0,0000;8,5;2015-01-12 11:59:48
Source Voltage;-0,1000;-0,0990;-0,2991;0,0000;0,0000;0,08072;-0,01738;-0,01764;-0,01738;-0,01752;0,0000;5,7;2015-01-12 11:59:49
Source Voltage;-0,0500;-0,0488;-0,2991;0,0000;0,0000;0,08072;-0,0173;-0,01764;-0,0173;-0,01748;0,0000;2,8;2015-01-12 11:59:50
Source Voltage;0,0000;0,0016;-0,2991;0,0000;0,0000;0,08072;-0,0172;-0,01764;-0,0172;-0,01744;0,0000;0,1;2015-01-12 11:59:50
Source Voltage;0,0500;0,0514;-0,2991;0,0000;0,0000;0,08072;-0,01709;-0,01764;-0,01709;-0,0174;0,0000;3;2015-01-12 11:59:51
Source Voltage;0,1000;0,1010;-0,2991;0,0000;0,0000;0,08072;-0,0169;-0,01764;-0,0169;-0,01734;0,0000;6;2015-01-12 11:59:51
Source Voltage;0,1500;0,1512;-0,2991;0,0000;0,0000;0,08072;-0,0167;-0,01764;-0,0167;-0,01728;0,0000;9,1;2015-01-12 11:59:52
Source Voltage;0,2000;0,2014;-0,2991;0,0000;0,0000;0,08072;-0,01638;-0,01764;-0,01638;-0,0172;0,0000;12,3;2015-01-12 11:59:53
Source Voltage;0,2500;0,2509;-0,2991;0,0000;0,0000;0,08072;-0,01582;-0,01764;-0,01582;-0,01708;0,0000;15,9;2015-01-12 11:59:53
Source Voltage;0,3000;0,3011;-0,2991;0,0000;0,0000;0,08072;-0,01492;-0,01764;-0,01492;-0,01691;0,0000;20,2;2015-01-12 11:59:54
Source Voltage;0,3500;0,3513;-0,2991;0,0000;0,0000;0,08072;-0,01342;-0,01764;-0,01342;-0,01666;0,0000;26,2;2015-01-12 11:59:54
Source Voltage;0,4000;0,4009;-0,2991;0,0000;0,0000;0,08072;-0,01106;-0,01764;-0,01106;-0,01629;0,0000;36,2;2015-01-12 11:59:55
Source Voltage;0,4500;0,4509;-0,2991;0,0000;0,0000;0,08072;-0,00742;-0,01764;-0,00742;-0,01574;0,0000;60,8;2015-01-12 11:59:56
Source Voltage;0,5000;0,5007;-0,2991;0,0000;0,0000;0,08072;-0,00234;-0,01764;-0,00234;-0,01495;0,0000;214;2015-01-12 11:59:56
Source Voltage;0,5500;0,5510;-0,2991;0,0000;0,0000;0,08072;0,00418;-0,01764;0,00418;-0,01389;0,0000;131,8;2015-01-12 11:59:57
Source Voltage;0,6000;0,6005;-0,2991;0,0000;0,0000;0,08072;0,01198;-0,01764;0,01198;-0,01253;0,0000;50,1;2015-01-12 11:59:57
