2015-01-12 11:20:37
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2990;-0,2990;-0,2990;0,0000;0,08072;-0,0156;-0,0156;-0,0156;-0,0156;0,0000;19,2;2015-01-12 11:20:37
Source Voltage;-0,2500;-0,2491;-0,2990;0,0000;0,0000;0,08072;-0,01554;-0,0156;-0,01554;-0,01557;0,0000;16;2015-01-12 11:20:38
Source Voltage;-0,2000;-0,1986;-0,2990;0,0000;0,0000;0,08072;-0,01548;-0,0156;-0,01548;-0,01554;0,0000;12,8;2015-01-12 11:20:39
Source Voltage;-0,1500;-0,1487;-0,2990;0,0000;0,0000;0,08072;-0,01546;-0,0156;-0,01546;-0,01552;0,0000;9,6;2015-01-12 11:20:39
Source Voltage;-0,1000;-0,0988;-0,2990;0,0000;0,0000;0,08072;-0,01536;-0,0156;-0,01536;-0,01549;0,0000;6,4;2015-01-12 11:20:40
Source Voltage;-0,0500;-0,0491;-0,2990;0,0000;0,0000;0,08072;-0,0153;-0,0156;-0,0153;-0,01546;0,0000;3,2;2015-01-12 11:20:40
Source Voltage;0,0000;0,0013;-0,2990;0,0000;0,0000;0,08072;-0,01518;-0,0156;-0,01518;-0,01542;0,0000;0,1;2015-01-12 11:20:41
Source Voltage;0,0500;0,0518;-0,2990;0,0000;0,0000;0,08072;-0,01506;-0,0156;-0,01506;-0,01538;0,0000;3,4;2015-01-12 11:20:42
Source Voltage;0,1000;0,1013;-0,2990;0,0000;0,0000;0,08072;-0,01492;-0,0156;-0,01492;-0,01533;0,0000;6,8;2015-01-12 11:20:42
Source Voltage;0,1500;0,1514;-0,2990;0,0000;0,0000;0,08072;-0,01474;-0,0156;-0,01474;-0,01527;0,0000;10,3;2015-01-12 11:20:43
Source Voltage;0,2000;0,2009;-0,2990;0,0000;0,0000;0,08072;-0,01444;-0,0156;-0,01444;-0,01519;0,0000;13,9;2015-01-12 11:20:43
Source Voltage;0,2500;0,2510;-0,2990;0,0000;0,0000;0,08072;-0,01396;-0,0156;-0,01396;-0,01509;0,0000;18;2015-01-12 11:20:44
Source Voltage;0,3000;0,3012;-0,2990;0,0000;0,0000;0,08072;-0,01318;-0,0156;-0,01318;-0,01494;0,0000;22,9;2015-01-12 11:20:45
Source Voltage;0,3500;0,3508;-0,2990;0,0000;0,0000;0,08072;-0,01192;-0,0156;-0,01192;-0,01472;0,0000;29,4;2015-01-12 11:20:45
Source Voltage;0,4000;0,4010;-0,2990;0,0000;0,0000;0,08072;-0,00982;-0,0156;-0,00982;-0,01439;0,0000;40,8;2015-01-12 11:20:46
Source Voltage;0,4500;0,4511;-0,2990;0,0000;0,0000;0,08072;-0,00666;-0,0156;-0,00666;-0,01391;0,0000;67,7;2015-01-12 11:20:46
Source Voltage;0,5000;0,5011;-0,2990;0,0000;0,0000;0,08072;-0,00216;-0,0156;-0,00216;-0,01322;0,0000;232;2015-01-12 11:20:47
Source Voltage;0,5500;0,5509;-0,2990;0,0000;0,0000;0,08072;0,00376;-0,0156;0,00376;-0,01228;0,0000;146,5;2015-01-12 11:20:48
Source Voltage;0,6000;0,6006;-0,2990;0,0000;0,0000;0,08072;0,01102;-0,0156;0,01102;-0,01105;0,0000;54,5;2015-01-12 11:20:48
