2015-01-12 11:31:32
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,0132;-0,0132;-0,0132;-0,0132;0,0000;22,7;2015-01-12 11:31:33
Source Voltage;-0,2500;-0,2495;-0,2991;0,0000;0,0000;0,08072;-0,01306;-0,0132;-0,01306;-0,01313;0,0000;19,1;2015-01-12 11:31:34
Source Voltage;-0,2000;-0,1990;-0,2991;0,0000;0,0000;0,08072;-0,013;-0,0132;-0,013;-0,01309;0,0000;15,3;2015-01-12 11:31:34
Source Voltage;-0,1500;-0,1493;-0,2991;0,0000;0,0000;0,08072;-0,01284;-0,0132;-0,01284;-0,01303;0,0000;11,6;2015-01-12 11:31:35
Source Voltage;-0,1000;-0,0992;-0,2991;0,0000;0,0000;0,08072;-0,01268;-0,0132;-0,01268;-0,01296;0,0000;7,8;2015-01-12 11:31:36
Source Voltage;-0,0500;-0,0491;-0,2991;0,0000;0,0000;0,08072;-0,01248;-0,0132;-0,01248;-0,01288;0,0000;3,9;2015-01-12 11:31:36
Source Voltage;0,0000;0,0010;-0,2991;0,0000;0,0000;0,08072;-0,0122;-0,0132;-0,0122;-0,01278;0,0000;0,1;2015-01-12 11:31:37
Source Voltage;0,0500;0,0516;-0,2991;0,0000;0,0000;0,08072;-0,01184;-0,0132;-0,01184;-0,01266;0,0000;4,4;2015-01-12 11:31:37
Source Voltage;0,1000;0,1014;-0,2991;0,0000;0,0000;0,08072;-0,01136;-0,0132;-0,01136;-0,01252;0,0000;8,9;2015-01-12 11:31:38
Source Voltage;0,1500;0,1512;-0,2991;0,0000;0,0000;0,08072;-0,01076;-0,0132;-0,01076;-0,01234;0,0000;14,1;2015-01-12 11:31:39
Source Voltage;0,2000;0,2010;-0,2991;0,0000;0,0000;0,08072;-0,00998;-0,0132;-0,00998;-0,01213;0,0000;20,1;2015-01-12 11:31:39
Source Voltage;0,2500;0,2509;-0,2991;0,0000;0,0000;0,08072;-0,00906;-0,0132;-0,00906;-0,01187;0,0000;27,7;2015-01-12 11:31:40
Source Voltage;0,3000;0,3016;-0,2991;0,0000;0,0000;0,08072;-0,00788;-0,0132;-0,00788;-0,01156;0,0000;38,3;2015-01-12 11:31:40
Source Voltage;0,3500;0,3509;-0,2991;0,0000;0,0000;0,08072;-0,0064;-0,0132;-0,0064;-0,01119;0,0000;54,8;2015-01-12 11:31:41
Source Voltage;0,4000;0,4006;-0,2991;0,0000;0,0000;0,08072;-0,00446;-0,0132;-0,00446;-0,01074;0,0000;89,8;2015-01-12 11:31:42
Source Voltage;0,4500;0,4516;-0,2991;0,0000;0,0000;0,08072;-0,00192;-0,0132;-0,00192;-0,01019;0,0000;235,2;2015-01-12 11:31:42
Source Voltage;0,5000;0,5007;-0,2991;0,0000;0,0000;0,08072;0,00136;-0,0132;0,00136;-0,00951;0,0000;368,2;2015-01-12 11:31:43
Source Voltage;0,5500;0,5509;-0,2991;0,0000;0,0000;0,08072;0,0055;-0,0132;0,0055;-0,00868;0,0000;100,2;2015-01-12 11:31:43
Source Voltage;0,6000;0,6010;-0,2991;0,0000;0,0000;0,08072;0,01042;-0,0132;0,01042;-0,00767;0,0000;57,7;2015-01-12 11:31:44
