2015-01-12 11:17:30
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01362;-0,01362;-0,01362;-0,01362;0,0000;22;2015-01-12 11:17:31
Source Voltage;-0,2500;-0,2496;-0,2994;0,0000;0,0000;0,08072;-0,01348;-0,01362;-0,01348;-0,01355;0,0000;18,5;2015-01-12 11:17:31
Source Voltage;-0,2000;-0,1995;-0,2994;0,0000;0,0000;0,08072;-0,01334;-0,01362;-0,01334;-0,01348;0,0000;15;2015-01-12 11:17:32
Source Voltage;-0,1500;-0,1490;-0,2994;0,0000;0,0000;0,08072;-0,0132;-0,01362;-0,0132;-0,01341;0,0000;11,3;2015-01-12 11:17:33
Source Voltage;-0,1000;-0,0991;-0,2994;0,0000;0,0000;0,08072;-0,013;-0,01362;-0,013;-0,01333;0,0000;7,6;2015-01-12 11:17:33
Source Voltage;-0,0500;-0,0488;-0,2994;0,0000;0,0000;0,08072;-0,01282;-0,01362;-0,01282;-0,01324;0,0000;3,8;2015-01-12 11:17:34
Source Voltage;0,0000;0,0016;-0,2994;0,0000;0,0000;0,08072;-0,01258;-0,01362;-0,01258;-0,01315;0,0000;0,1;2015-01-12 11:17:34
Source Voltage;0,0500;0,0516;-0,2994;0,0000;0,0000;0,08072;-0,0122;-0,01362;-0,0122;-0,01303;0,0000;4,2;2015-01-12 11:17:35
Source Voltage;0,1000;0,1011;-0,2994;0,0000;0,0000;0,08072;-0,01182;-0,01362;-0,01182;-0,0129;0,0000;8,6;2015-01-12 11:17:36
Source Voltage;0,1500;0,1509;-0,2994;0,0000;0,0000;0,08072;-0,01124;-0,01362;-0,01124;-0,01273;0,0000;13,4;2015-01-12 11:17:36
Source Voltage;0,2000;0,2008;-0,2994;0,0000;0,0000;0,08072;-0,01048;-0,01362;-0,01048;-0,01253;0,0000;19,2;2015-01-12 11:17:37
Source Voltage;0,2500;0,2512;-0,2994;0,0000;0,0000;0,08072;-0,0094;-0,01362;-0,0094;-0,01227;0,0000;26,7;2015-01-12 11:17:37
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,0079;-0,01362;-0,0079;-0,01193;0,0000;38,1;2015-01-12 11:17:38
Source Voltage;0,3500;0,3510;-0,2994;0,0000;0,0000;0,08072;-0,0059;-0,01362;-0,0059;-0,0115;0,0000;59,5;2015-01-12 11:17:39
Source Voltage;0,4000;0,4011;-0,2994;0,0000;0,0000;0,08072;-0,00328;-0,01362;-0,00328;-0,01095;0,0000;122,3;2015-01-12 11:17:39
Source Voltage;0,4500;0,4508;-0,2994;0,0000;0,0000;0,08072;2E-05;-0,01362;2E-05;-0,01026;0,0000;22540;2015-01-12 11:17:40
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;0,00404;-0,01362;0,00404;-0,00942;0,0000;123,9;2015-01-12 11:17:41
Source Voltage;0,5500;0,5507;-0,2994;0,0000;0,0000;0,08072;0,00856;-0,01362;0,00856;-0,00842;0,0000;64,3;2015-01-12 11:17:41
Source Voltage;0,6000;0,6007;-0,2994;0,0000;0,0000;0,08072;0,01346;-0,01362;0,01346;-0,00727;0,0000;44,6;2015-01-12 11:17:42
