2015-01-12 11:29:13
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,0188;-0,0188;-0,0188;-0,0188;0,0000;15,9;2015-01-12 11:29:13
Source Voltage;-0,2500;-0,2491;-0,2991;0,0000;0,0000;0,08072;-0,01872;-0,0188;-0,01872;-0,01876;0,0000;13,3;2015-01-12 11:29:14
Source Voltage;-0,2000;-0,1993;-0,2991;0,0000;0,0000;0,08072;-0,01866;-0,0188;-0,01866;-0,01873;0,0000;10,7;2015-01-12 11:29:14
Source Voltage;-0,1500;-0,1492;-0,2991;0,0000;0,0000;0,08072;-0,01861;-0,0188;-0,01861;-0,0187;0,0000;8;2015-01-12 11:29:15
Source Voltage;-0,1000;-0,0991;-0,2991;0,0000;0,0000;0,08072;-0,01852;-0,0188;-0,01852;-0,01866;0,0000;5,4;2015-01-12 11:29:16
Source Voltage;-0,0500;-0,0485;-0,2991;0,0000;0,0000;0,08072;-0,01842;-0,0188;-0,01842;-0,01862;0,0000;2,6;2015-01-12 11:29:16
Source Voltage;0,0000;0,0012;-0,2991;0,0000;0,0000;0,08072;-0,0183;-0,0188;-0,0183;-0,01857;0,0000;0,1;2015-01-12 11:29:17
Source Voltage;0,0500;0,0514;-0,2991;0,0000;0,0000;0,08072;-0,0181;-0,0188;-0,0181;-0,01851;0,0000;2,8;2015-01-12 11:29:17
Source Voltage;0,1000;0,1013;-0,2991;0,0000;0,0000;0,08072;-0,01786;-0,0188;-0,01786;-0,01844;0,0000;5,7;2015-01-12 11:29:18
Source Voltage;0,1500;0,1515;-0,2991;0,0000;0,0000;0,08072;-0,01745;-0,0188;-0,01745;-0,01834;0,0000;8,7;2015-01-12 11:29:19
Source Voltage;0,2000;0,2011;-0,2991;0,0000;0,0000;0,08072;-0,01688;-0,0188;-0,01688;-0,01821;0,0000;11,9;2015-01-12 11:29:19
Source Voltage;0,2500;0,2513;-0,2991;0,0000;0,0000;0,08072;-0,016;-0,0188;-0,016;-0,01803;0,0000;15,7;2015-01-12 11:29:20
Source Voltage;0,3000;0,3010;-0,2991;0,0000;0,0000;0,08072;-0,01466;-0,0188;-0,01466;-0,01777;0,0000;20,5;2015-01-12 11:29:20
Source Voltage;0,3500;0,3510;-0,2991;0,0000;0,0000;0,08072;-0,01278;-0,0188;-0,01278;-0,01741;0,0000;27,5;2015-01-12 11:29:21
Source Voltage;0,4000;0,4012;-0,2991;0,0000;0,0000;0,08072;-0,01014;-0,0188;-0,01014;-0,01693;0,0000;39,6;2015-01-12 11:29:22
Source Voltage;0,4500;0,4512;-0,2991;0,0000;0,0000;0,08072;-0,00674;-0,0188;-0,00674;-0,01629;0,0000;66,9;2015-01-12 11:29:22
Source Voltage;0,5000;0,5007;-0,2991;0,0000;0,0000;0,08072;-0,00258;-0,0188;-0,00258;-0,01548;0,0000;194,1;2015-01-12 11:29:23
Source Voltage;0,5500;0,5508;-0,2991;0,0000;0,0000;0,08072;0,00206;-0,0188;0,00206;-0,01451;0,0000;267,4;2015-01-12 11:29:23
Source Voltage;0,6000;0,6010;-0,2991;0,0000;0,0000;0,08072;0,00692;-0,0188;0,00692;-0,01338;0,0000;86,8;2015-01-12 11:29:24
