2015-01-12 09:38:57
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,01404;-0,01404;-0,01404;-0,01404;0,0000;21,3;2015-01-12 09:38:58
Source Voltage;-0,2500;-0,2497;-0,2994;0,0000;0,0000;0,08072;-0,01394;-0,01404;-0,01394;-0,01399;0,0000;17,9;2015-01-12 09:38:59
Source Voltage;-0,2000;-0,1993;-0,2994;0,0000;0,0000;0,08072;-0,0139;-0,01404;-0,0139;-0,01396;0,0000;14,3;2015-01-12 09:38:59
Source Voltage;-0,1500;-0,1493;-0,2994;0,0000;0,0000;0,08072;-0,01382;-0,01404;-0,01382;-0,01393;0,0000;10,8;2015-01-12 09:39:00
Source Voltage;-0,1000;-0,0994;-0,2994;0,0000;0,0000;0,08072;-0,01374;-0,01404;-0,01374;-0,01389;0,0000;7,2;2015-01-12 09:39:00
Source Voltage;-0,0500;-0,0489;-0,2994;0,0000;0,0000;0,08072;-0,01362;-0,01404;-0,01362;-0,01384;0,0000;3,6;2015-01-12 09:39:01
Source Voltage;0,0000;0,0009;-0,2994;0,0000;0,0000;0,08072;-0,01352;-0,01404;-0,01352;-0,01379;0,0000;0,1;2015-01-12 09:39:02
Source Voltage;0,0500;0,0511;-0,2994;0,0000;0,0000;0,08072;-0,0134;-0,01404;-0,0134;-0,01374;0,0000;3,8;2015-01-12 09:39:02
Source Voltage;0,1000;0,1008;-0,2994;0,0000;0,0000;0,08072;-0,0132;-0,01404;-0,0132;-0,01368;0,0000;7,6;2015-01-12 09:39:03
Source Voltage;0,1500;0,1508;-0,2994;0,0000;0,0000;0,08072;-0,01294;-0,01404;-0,01294;-0,01361;0,0000;11,7;2015-01-12 09:39:04
Source Voltage;0,2000;0,2007;-0,2994;0,0000;0,0000;0,08072;-0,01252;-0,01404;-0,01252;-0,01351;0,0000;16;2015-01-12 09:39:04
Source Voltage;0,2500;0,2507;-0,2994;0,0000;0,0000;0,08072;-0,01188;-0,01404;-0,01188;-0,01337;0,0000;21,1;2015-01-12 09:39:05
Source Voltage;0,3000;0,3007;-0,2994;0,0000;0,0000;0,08072;-0,01078;-0,01404;-0,01078;-0,01317;0,0000;27,9;2015-01-12 09:39:05
Source Voltage;0,3500;0,3509;-0,2994;0,0000;0,0000;0,08072;-0,00906;-0,01404;-0,00906;-0,01288;0,0000;38,7;2015-01-12 09:39:06
Source Voltage;0,4000;0,4006;-0,2994;0,0000;0,0000;0,08072;-0,00632;-0,01404;-0,00632;-0,01244;0,0000;63,4;2015-01-12 09:39:07
Source Voltage;0,4500;0,4505;-0,2994;0,0000;0,0000;0,08072;-0,00234;-0,01404;-0,00234;-0,01181;0,0000;192,5;2015-01-12 09:39:07
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;0,0032;-0,01404;0,0032;-0,01093;0,0000;156,4;2015-01-12 09:39:08
Source Voltage;0,5500;0,5504;-0,2994;0,0000;0,0000;0,08072;0,01034;-0,01404;0,01034;-0,00975;0,0000;53,2;2015-01-12 09:39:08
Source Voltage;0,6000;0,6003;-0,2994;0,0000;0,0000;0,08072;0,01892;-0,01404;0,01892;-0,00824;0,0000;31,7;2015-01-12 09:39:09
