2015-01-12 08:55:24
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01382;-0,01382;-0,01382;-0,01382;0,0000;21,7;2015-01-12 08:55:25
Source Voltage;-0,2500;-0,2498;-0,2997;0,0000;0,0000;0,08072;-0,0137;-0,01382;-0,0137;-0,01376;0,0000;18,2;2015-01-12 08:55:25
Source Voltage;-0,2000;-0,1999;-0,2997;0,0000;0,0000;0,08072;-0,01354;-0,01382;-0,01354;-0,01369;0,0000;14,8;2015-01-12 08:55:26
Source Voltage;-0,1500;-0,1490;-0,2997;0,0000;0,0000;0,08072;-0,01336;-0,01382;-0,01336;-0,01361;0,0000;11,2;2015-01-12 08:55:27
Source Voltage;-0,1000;-0,0995;-0,2997;0,0000;0,0000;0,08072;-0,01312;-0,01382;-0,01312;-0,01351;0,0000;7,6;2015-01-12 08:55:27
Source Voltage;-0,0500;-0,0493;-0,2997;0,0000;0,0000;0,08072;-0,01284;-0,01382;-0,01284;-0,0134;0,0000;3,8;2015-01-12 08:55:28
Source Voltage;0,0000;0,0007;-0,2997;0,0000;0,0000;0,08072;-0,01252;-0,01382;-0,01252;-0,01327;0,0000;0,1;2015-01-12 08:55:29
Source Voltage;0,0500;0,0508;-0,2997;0,0000;0,0000;0,08072;-0,01214;-0,01382;-0,01214;-0,01313;0,0000;4,2;2015-01-12 08:55:29
Source Voltage;0,1000;0,1006;-0,2997;0,0000;0,0000;0,08072;-0,01162;-0,01382;-0,01162;-0,01296;0,0000;8,7;2015-01-12 08:55:30
Source Voltage;0,1500;0,1512;-0,2997;0,0000;0,0000;0,08072;-0,01092;-0,01382;-0,01092;-0,01276;0,0000;13,8;2015-01-12 08:55:30
Source Voltage;0,2000;0,2005;-0,2997;0,0000;0,0000;0,08072;-0,00998;-0,01382;-0,00998;-0,01251;0,0000;20,1;2015-01-12 08:55:31
Source Voltage;0,2500;0,2505;-0,2997;0,0000;0,0000;0,08072;-0,00873;-0,01382;-0,00873;-0,01219;0,0000;28,7;2015-01-12 08:55:32
Source Voltage;0,3000;0,3005;-0,2997;0,0000;0,0000;0,08072;-0,00714;-0,01382;-0,00714;-0,0118;0,0000;42,1;2015-01-12 08:55:32
Source Voltage;0,3500;0,3504;-0,2997;0,0000;0,0000;0,08072;-0,005;-0,01382;-0,005;-0,01131;0,0000;70,1;2015-01-12 08:55:33
Source Voltage;0,4000;0,4009;-0,2997;0,0000;0,0000;0,08072;-0,00229;-0,01382;-0,00229;-0,01071;0,0000;175,1;2015-01-12 08:55:33
Source Voltage;0,4500;0,4503;-0,2997;0,0000;0,0000;0,08072;0,00124;-0,01382;0,00124;-0,00996;0,0000;363,1;2015-01-12 08:55:34
Source Voltage;0,5000;0,5006;-0,2997;0,0000;0,0000;0,08072;0,0058;-0,01382;0,0058;-0,00903;0,0000;86,3;2015-01-12 08:55:35
Source Voltage;0,5500;0,5506;-0,2997;0,0000;0,0000;0,08072;0,01142;-0,01382;0,01142;-0,00789;0,0000;48,2;2015-01-12 08:55:35
Source Voltage;0,6000;0,6002;-0,2997;0,0000;0,0000;0,08072;0,01805;-0,01382;0,01805;-0,00652;0,0000;33,3;2015-01-12 08:55:36
