2015-01-12 08:40:51
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01232;-0,01232;-0,01232;-0,01232;0,0000;24,3;2015-01-12 08:40:52
Source Voltage;-0,2500;-0,2498;-0,2997;0,0000;0,0000;0,08072;-0,01218;-0,01232;-0,01218;-0,01225;0,0000;20,5;2015-01-12 08:40:52
Source Voltage;-0,2000;-0,1998;-0,2997;0,0000;0,0000;0,08072;-0,01202;-0,01232;-0,01202;-0,01217;0,0000;16,6;2015-01-12 08:40:53
Source Voltage;-0,1500;-0,1495;-0,2997;0,0000;0,0000;0,08072;-0,01186;-0,01232;-0,01186;-0,01209;0,0000;12,6;2015-01-12 08:40:54
Source Voltage;-0,1000;-0,0995;-0,2997;0,0000;0,0000;0,08072;-0,0116;-0,01232;-0,0116;-0,01199;0,0000;8,6;2015-01-12 08:40:54
Source Voltage;-0,0500;-0,0496;-0,2997;0,0000;0,0000;0,08072;-0,01134;-0,01232;-0,01134;-0,01188;0,0000;4,4;2015-01-12 08:40:55
Source Voltage;0,0000;0,0008;-0,2997;0,0000;0,0000;0,08072;-0,01098;-0,01232;-0,01098;-0,01175;0,0000;0,1;2015-01-12 08:40:55
Source Voltage;0,0500;0,0510;-0,2997;0,0000;0,0000;0,08072;-0,01052;-0,01232;-0,01052;-0,0116;0,0000;4,8;2015-01-12 08:40:56
Source Voltage;0,1000;0,1005;-0,2997;0,0000;0,0000;0,08072;-0,0099;-0,01232;-0,0099;-0,01141;0,0000;10,2;2015-01-12 08:40:57
Source Voltage;0,1500;0,1507;-0,2997;0,0000;0,0000;0,08072;-0,00904;-0,01232;-0,00904;-0,01117;0,0000;16,7;2015-01-12 08:40:57
Source Voltage;0,2000;0,2004;-0,2997;0,0000;0,0000;0,08072;-0,00778;-0,01232;-0,00778;-0,01086;0,0000;25,8;2015-01-12 08:40:58
Source Voltage;0,2500;0,2506;-0,2997;0,0000;0,0000;0,08072;-0,00602;-0,01232;-0,00602;-0,01046;0,0000;41,6;2015-01-12 08:40:59
Source Voltage;0,3000;0,3004;-0,2997;0,0000;0,0000;0,08072;-0,00364;-0,01232;-0,00364;-0,00994;0,0000;82,5;2015-01-12 08:40:59
Source Voltage;0,3500;0,3504;-0,2997;0,0000;0,0000;0,08072;-0,00044;-0,01232;-0,00044;-0,00926;0,0000;796,4;2015-01-12 08:41:00
Source Voltage;0,4000;0,4007;-0,2997;0,0000;0,0000;0,08072;0,00378;-0,01232;0,00378;-0,00839;0,0000;106;2015-01-12 08:41:00
Source Voltage;0,4500;0,4503;-0,2997;0,0000;0,0000;0,08072;0,00922;-0,01232;0,00922;-0,00729;0,0000;48,8;2015-01-12 08:41:01
Source Voltage;0,5000;0,5001;-0,2997;0,0000;0,0000;0,08072;0,01605;-0,01232;0,01605;-0,00592;0,0000;31,2;2015-01-12 08:41:02
Source Voltage;0,5500;0,5503;-0,2997;0,0000;0,0000;0,08072;0,02424;-0,01232;0,02424;-0,00424;0,0000;22,7;2015-01-12 08:41:02
Source Voltage;0,6000;0,6000;-0,2997;0,0000;0,0000;0,08072;0,03364;-0,01232;0,03364;-0,00225;0,0000;17,8;2015-01-12 08:41:03
