2015-01-12 09:32:16
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01398;-0,01398;-0,01398;-0,01398;0,0000;21,4;2015-01-12 09:32:16
Source Voltage;-0,2500;-0,2496;-0,2993;0,0000;0,0000;0,08072;-0,0139;-0,01398;-0,0139;-0,01394;0,0000;18;2015-01-12 09:32:17
Source Voltage;-0,2000;-0,1994;-0,2993;0,0000;0,0000;0,08072;-0,01382;-0,01398;-0,01382;-0,0139;0,0000;14,4;2015-01-12 09:32:18
Source Voltage;-0,1500;-0,1496;-0,2993;0,0000;0,0000;0,08072;-0,01374;-0,01398;-0,01374;-0,01386;0,0000;10,9;2015-01-12 09:32:18
Source Voltage;-0,1000;-0,0994;-0,2993;0,0000;0,0000;0,08072;-0,01364;-0,01398;-0,01364;-0,01382;0,0000;7,3;2015-01-12 09:32:19
Source Voltage;-0,0500;-0,0492;-0,2993;0,0000;0,0000;0,08072;-0,01354;-0,01398;-0,01354;-0,01377;0,0000;3,6;2015-01-12 09:32:20
Source Voltage;0,0000;0,0008;-0,2993;0,0000;0,0000;0,08072;-0,0134;-0,01398;-0,0134;-0,01372;0,0000;0,1;2015-01-12 09:32:20
Source Voltage;0,0500;0,0510;-0,2993;0,0000;0,0000;0,08072;-0,01326;-0,01398;-0,01326;-0,01366;0,0000;3,8;2015-01-12 09:32:21
Source Voltage;0,1000;0,1008;-0,2993;0,0000;0,0000;0,08072;-0,01308;-0,01398;-0,01308;-0,0136;0,0000;7,7;2015-01-12 09:32:21
Source Voltage;0,1500;0,1508;-0,2993;0,0000;0,0000;0,08072;-0,0128;-0,01398;-0,0128;-0,01352;0,0000;11,8;2015-01-12 09:32:22
Source Voltage;0,2000;0,2007;-0,2993;0,0000;0,0000;0,08072;-0,0124;-0,01398;-0,0124;-0,01342;0,0000;16,2;2015-01-12 09:32:23
Source Voltage;0,2500;0,2505;-0,2993;0,0000;0,0000;0,08072;-0,01178;-0,01398;-0,01178;-0,01328;0,0000;21,3;2015-01-12 09:32:23
Source Voltage;0,3000;0,3008;-0,2993;0,0000;0,0000;0,08072;-0,01074;-0,01398;-0,01074;-0,01308;0,0000;28;2015-01-12 09:32:24
Source Voltage;0,3500;0,3508;-0,2993;0,0000;0,0000;0,08072;-0,00906;-0,01398;-0,00906;-0,01279;0,0000;38,7;2015-01-12 09:32:24
Source Voltage;0,4000;0,4008;-0,2993;0,0000;0,0000;0,08072;-0,0064;-0,01398;-0,0064;-0,01236;0,0000;62,6;2015-01-12 09:32:25
Source Voltage;0,4500;0,4506;-0,2993;0,0000;0,0000;0,08072;-0,00258;-0,01398;-0,00258;-0,01175;0,0000;174,7;2015-01-12 09:32:26
Source Voltage;0,5000;0,5004;-0,2993;0,0000;0,0000;0,08072;0,0027;-0,01398;0,0027;-0,0109;0,0000;185,3;2015-01-12 09:32:26
Source Voltage;0,5500;0,5502;-0,2993;0,0000;0,0000;0,08072;0,00945;-0,01398;0,00945;-0,00977;0,0000;58,2;2015-01-12 09:32:27
Source Voltage;0,6000;0,6002;-0,2993;0,0000;0,0000;0,08072;0,0174;-0,01398;0,0174;-0,00834;0,0000;34,5;2015-01-12 09:32:27
