2015-01-12 09:41:33
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01678;-0,01678;-0,01678;-0,01678;0,0000;17,9;2015-01-12 09:41:34
Source Voltage;-0,2500;-0,2496;-0,2996;0,0000;0,0000;0,08072;-0,01668;-0,01678;-0,01668;-0,01673;0,0000;15;2015-01-12 09:41:34
Source Voltage;-0,2000;-0,1994;-0,2996;0,0000;0,0000;0,08072;-0,01654;-0,01678;-0,01654;-0,01667;0,0000;12,1;2015-01-12 09:41:35
Source Voltage;-0,1500;-0,1496;-0,2996;0,0000;0,0000;0,08072;-0,01641;-0,01678;-0,01641;-0,0166;0,0000;9,1;2015-01-12 09:41:36
Source Voltage;-0,1000;-0,0992;-0,2996;0,0000;0,0000;0,08072;-0,01618;-0,01678;-0,01618;-0,01652;0,0000;6,1;2015-01-12 09:41:36
Source Voltage;-0,0500;-0,0491;-0,2996;0,0000;0,0000;0,08072;-0,016;-0,01678;-0,016;-0,01643;0,0000;3,1;2015-01-12 09:41:37
Source Voltage;0,0000;0,0009;-0,2996;0,0000;0,0000;0,08072;-0,01572;-0,01678;-0,01572;-0,01633;0,0000;0,1;2015-01-12 09:41:37
Source Voltage;0,0500;0,0508;-0,2996;0,0000;0,0000;0,08072;-0,01536;-0,01678;-0,01536;-0,01621;0,0000;3,3;2015-01-12 09:41:38
Source Voltage;0,1000;0,1008;-0,2996;0,0000;0,0000;0,08072;-0,01482;-0,01678;-0,01482;-0,01606;0,0000;6,8;2015-01-12 09:41:39
Source Voltage;0,1500;0,1514;-0,2996;0,0000;0,0000;0,08072;-0,0142;-0,01678;-0,0142;-0,01587;0,0000;10,7;2015-01-12 09:41:39
Source Voltage;0,2000;0,2010;-0,2996;0,0000;0,0000;0,08072;-0,01332;-0,01678;-0,01332;-0,01564;0,0000;15,1;2015-01-12 09:41:40
Source Voltage;0,2500;0,2510;-0,2996;0,0000;0,0000;0,08072;-0,01214;-0,01678;-0,01214;-0,01535;0,0000;20,7;2015-01-12 09:41:40
Source Voltage;0,3000;0,3009;-0,2996;0,0000;0,0000;0,08072;-0,0106;-0,01678;-0,0106;-0,01498;0,0000;28,4;2015-01-12 09:41:41
Source Voltage;0,3500;0,3507;-0,2996;0,0000;0,0000;0,08072;-0,00856;-0,01678;-0,00856;-0,01452;0,0000;41;2015-01-12 09:41:42
Source Voltage;0,4000;0,4010;-0,2996;0,0000;0,0000;0,08072;-0,00592;-0,01678;-0,00592;-0,01395;0,0000;67,7;2015-01-12 09:41:42
Source Voltage;0,4500;0,4505;-0,2996;0,0000;0,0000;0,08072;-0,0026;-0,01678;-0,0026;-0,01324;0,0000;173,3;2015-01-12 09:41:43
Source Voltage;0,5000;0,5006;-0,2996;0,0000;0,0000;0,08072;0,00152;-0,01678;0,00152;-0,01237;0,0000;329,3;2015-01-12 09:41:43
Source Voltage;0,5500;0,5507;-0,2996;0,0000;0,0000;0,08072;0,00646;-0,01678;0,00646;-0,01132;0,0000;85,2;2015-01-12 09:41:44
Source Voltage;0,6000;0,6003;-0,2996;0,0000;0,0000;0,08072;0,01202;-0,01678;0,01202;-0,01009;0,0000;49,9;2015-01-12 09:41:45
