2015-01-12 09:33:52
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2994;-0,2994;-0,2994;0,0000;0,08072;-0,0125;-0,0125;-0,0125;-0,0125;0,0000;24;2015-01-12 09:33:53
Source Voltage;-0,2500;-0,2495;-0,2994;0,0000;0,0000;0,08072;-0,01234;-0,0125;-0,01234;-0,01242;0,0000;20,2;2015-01-12 09:33:53
Source Voltage;-0,2000;-0,1991;-0,2994;0,0000;0,0000;0,08072;-0,0122;-0,0125;-0,0122;-0,01235;0,0000;16,3;2015-01-12 09:33:54
Source Voltage;-0,1500;-0,1495;-0,2994;0,0000;0,0000;0,08072;-0,01206;-0,0125;-0,01206;-0,01228;0,0000;12,4;2015-01-12 09:33:55
Source Voltage;-0,1000;-0,0989;-0,2994;0,0000;0,0000;0,08072;-0,01184;-0,0125;-0,01184;-0,01219;0,0000;8,4;2015-01-12 09:33:55
Source Voltage;-0,0500;-0,0491;-0,2994;0,0000;0,0000;0,08072;-0,0116;-0,0125;-0,0116;-0,01209;0,0000;4,2;2015-01-12 09:33:56
Source Voltage;0,0000;0,0009;-0,2994;0,0000;0,0000;0,08072;-0,0113;-0,0125;-0,0113;-0,01198;0,0000;0,1;2015-01-12 09:33:57
Source Voltage;0,0500;0,0513;-0,2994;0,0000;0,0000;0,08072;-0,01088;-0,0125;-0,01088;-0,01184;0,0000;4,7;2015-01-12 09:33:57
Source Voltage;0,1000;0,1010;-0,2994;0,0000;0,0000;0,08072;-0,0103;-0,0125;-0,0103;-0,01167;0,0000;9,8;2015-01-12 09:33:58
Source Voltage;0,1500;0,1512;-0,2994;0,0000;0,0000;0,08072;-0,00956;-0,0125;-0,00956;-0,01146;0,0000;15,8;2015-01-12 09:33:58
Source Voltage;0,2000;0,2009;-0,2994;0,0000;0,0000;0,08072;-0,00847;-0,0125;-0,00847;-0,01119;0,0000;23,7;2015-01-12 09:33:59
Source Voltage;0,2500;0,2507;-0,2994;0,0000;0,0000;0,08072;-0,00694;-0,0125;-0,00694;-0,01084;0,0000;36,1;2015-01-12 09:34:00
Source Voltage;0,3000;0,3010;-0,2994;0,0000;0,0000;0,08072;-0,00484;-0,0125;-0,00484;-0,01038;0,0000;62,2;2015-01-12 09:34:00
Source Voltage;0,3500;0,3506;-0,2994;0,0000;0,0000;0,08072;-0,002;-0,0125;-0,002;-0,00978;0,0000;175,3;2015-01-12 09:34:01
Source Voltage;0,4000;0,4009;-0,2994;0,0000;0,0000;0,08072;0,0017;-0,0125;0,0017;-0,00901;0,0000;235,8;2015-01-12 09:34:01
Source Voltage;0,4500;0,4505;-0,2994;0,0000;0,0000;0,08072;0,00648;-0,0125;0,00648;-0,00804;0,0000;69,5;2015-01-12 09:34:02
Source Voltage;0,5000;0,5005;-0,2994;0,0000;0,0000;0,08072;0,01236;-0,0125;0,01236;-0,00684;0,0000;40,5;2015-01-12 09:34:03
Source Voltage;0,5500;0,5502;-0,2994;0,0000;0,0000;0,08072;0,01936;-0,0125;0,01936;-0,00538;0,0000;28,4;2015-01-12 09:34:03
Source Voltage;0,6000;0,6005;-0,2994;0,0000;0,0000;0,08072;0,0273;-0,0125;0,0273;-0,00366;0,0000;22;2015-01-12 09:34:04
