2015-01-12 11:34:45
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,019;-0,019;-0,019;-0,019;0,0000;15,7;2015-01-12 11:34:46
Source Voltage;-0,2500;-0,2493;-0,2992;0,0000;0,0000;0,08072;-0,01896;-0,019;-0,01896;-0,01898;0,0000;13,1;2015-01-12 11:34:46
Source Voltage;-0,2000;-0,1992;-0,2992;0,0000;0,0000;0,08072;-0,01892;-0,019;-0,01892;-0,01896;0,0000;10,5;2015-01-12 11:34:47
Source Voltage;-0,1500;-0,1490;-0,2992;0,0000;0,0000;0,08072;-0,01886;-0,019;-0,01886;-0,01893;0,0000;7,9;2015-01-12 11:34:48
Source Voltage;-0,1000;-0,0986;-0,2992;0,0000;0,0000;0,08072;-0,01878;-0,019;-0,01878;-0,0189;0,0000;5,3;2015-01-12 11:34:48
Source Voltage;-0,0500;-0,0485;-0,2992;0,0000;0,0000;0,08072;-0,0187;-0,019;-0,0187;-0,01887;0,0000;2,6;2015-01-12 11:34:49
Source Voltage;0,0000;0,0016;-0,2992;0,0000;0,0000;0,08072;-0,01858;-0,019;-0,01858;-0,01883;0,0000;0,1;2015-01-12 11:34:49
Source Voltage;0,0500;0,0513;-0,2992;0,0000;0,0000;0,08072;-0,01838;-0,019;-0,01838;-0,01877;0,0000;2,8;2015-01-12 11:34:50
Source Voltage;0,1000;0,1016;-0,2992;0,0000;0,0000;0,08072;-0,0182;-0,019;-0,0182;-0,01871;0,0000;5,6;2015-01-12 11:34:51
Source Voltage;0,1500;0,1509;-0,2992;0,0000;0,0000;0,08072;-0,01788;-0,019;-0,01788;-0,01863;0,0000;8,4;2015-01-12 11:34:51
Source Voltage;0,2000;0,2015;-0,2992;0,0000;0,0000;0,08072;-0,01742;-0,019;-0,01742;-0,01852;0,0000;11,6;2015-01-12 11:34:52
Source Voltage;0,2500;0,2510;-0,2992;0,0000;0,0000;0,08072;-0,01668;-0,019;-0,01668;-0,01837;0,0000;15;2015-01-12 11:34:52
Source Voltage;0,3000;0,3011;-0,2992;0,0000;0,0000;0,08072;-0,0155;-0,019;-0,0155;-0,01815;0,0000;19,4;2015-01-12 11:34:53
Source Voltage;0,3500;0,3510;-0,2992;0,0000;0,0000;0,08072;-0,01378;-0,019;-0,01378;-0,01784;0,0000;25,5;2015-01-12 11:34:54
Source Voltage;0,4000;0,4014;-0,2992;0,0000;0,0000;0,08072;-0,01126;-0,019;-0,01126;-0,0174;0,0000;35,6;2015-01-12 11:34:54
Source Voltage;0,4500;0,4509;-0,2992;0,0000;0,0000;0,08072;-0,00778;-0,019;-0,00778;-0,0168;0,0000;58;2015-01-12 11:34:55
Source Voltage;0,5000;0,5010;-0,2992;0,0000;0,0000;0,08072;-0,00338;-0,019;-0,00338;-0,01601;0,0000;148,2;2015-01-12 11:34:55
Source Voltage;0,5500;0,5507;-0,2992;0,0000;0,0000;0,08072;0,00182;-0,019;0,00182;-0,01502;0,0000;302,6;2015-01-12 11:34:56
Source Voltage;0,6000;0,6007;-0,2992;0,0000;0,0000;0,08072;0,0075;-0,019;0,0075;-0,01383;0,0000;80,1;2015-01-12 11:34:57
