2015-01-12 11:50:02
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2991;-0,2991;-0,2991;0,0000;0,08072;-0,01793;-0,01793;-0,01793;-0,01793;0,0000;16,7;2015-01-12 11:50:03
Source Voltage;-0,2500;-0,2493;-0,2991;0,0000;0,0000;0,08072;-0,01784;-0,01793;-0,01784;-0,01789;0,0000;14;2015-01-12 11:50:03
Source Voltage;-0,2000;-0,1991;-0,2991;0,0000;0,0000;0,08072;-0,01776;-0,01793;-0,01776;-0,01785;0,0000;11,2;2015-01-12 11:50:04
Source Voltage;-0,1500;-0,1492;-0,2991;0,0000;0,0000;0,08072;-0,01764;-0,01793;-0,01764;-0,0178;0,0000;8,5;2015-01-12 11:50:05
Source Voltage;-0,1000;-0,0990;-0,2991;0,0000;0,0000;0,08072;-0,01752;-0,01793;-0,01752;-0,01774;0,0000;5,7;2015-01-12 11:50:05
Source Voltage;-0,0500;-0,0490;-0,2991;0,0000;0,0000;0,08072;-0,01738;-0,01793;-0,01738;-0,01768;0,0000;2,8;2015-01-12 11:50:06
Source Voltage;0,0000;0,0009;-0,2991;0,0000;0,0000;0,08072;-0,01714;-0,01793;-0,01714;-0,0176;0,0000;0,1;2015-01-12 11:50:06
Source Voltage;0,0500;0,0512;-0,2991;0,0000;0,0000;0,08072;-0,01691;-0,01793;-0,01691;-0,01751;0,0000;3;2015-01-12 11:50:07
Source Voltage;0,1000;0,1011;-0,2991;0,0000;0,0000;0,08072;-0,0165;-0,01793;-0,0165;-0,0174;0,0000;6,1;2015-01-12 11:50:08
Source Voltage;0,1500;0,1509;-0,2991;0,0000;0,0000;0,08072;-0,01596;-0,01793;-0,01596;-0,01726;0,0000;9,5;2015-01-12 11:50:08
Source Voltage;0,2000;0,2007;-0,2991;0,0000;0,0000;0,08072;-0,01522;-0,01793;-0,01522;-0,01707;0,0000;13,2;2015-01-12 11:50:09
Source Voltage;0,2500;0,2513;-0,2991;0,0000;0,0000;0,08072;-0,01412;-0,01793;-0,01412;-0,01682;0,0000;17,8;2015-01-12 11:50:09
Source Voltage;0,3000;0,3010;-0,2991;0,0000;0,0000;0,08072;-0,01256;-0,01793;-0,01256;-0,01649;0,0000;24;2015-01-12 11:50:10
Source Voltage;0,3500;0,3513;-0,2991;0,0000;0,0000;0,08072;-0,01044;-0,01793;-0,01044;-0,01606;0,0000;33,6;2015-01-12 11:50:11
Source Voltage;0,4000;0,4010;-0,2991;0,0000;0,0000;0,08072;-0,00762;-0,01793;-0,00762;-0,0155;0,0000;52,6;2015-01-12 11:50:11
Source Voltage;0,4500;0,4509;-0,2991;0,0000;0,0000;0,08072;-0,00406;-0,01793;-0,00406;-0,01478;0,0000;111,1;2015-01-12 11:50:12
Source Voltage;0,5000;0,5008;-0,2991;0,0000;0,0000;0,08072;0,0001;-0,01793;0,0001;-0,0139;0,0000;5008;2015-01-12 11:50:12
Source Voltage;0,5500;0,5511;-0,2991;0,0000;0,0000;0,08072;0,00466;-0,01793;0,00466;-0,01287;0,0000;118,3;2015-01-12 11:50:13
Source Voltage;0,6000;0,6006;-0,2991;0,0000;0,0000;0,08072;0,00936;-0,01793;0,00936;-0,0117;0,0000;64,2;2015-01-12 11:50:14
