2015-01-12 11:25:01
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01886;-0,01886;-0,01886;-0,01886;0,0000;15,9;2015-01-12 11:25:02
Source Voltage;-0,2500;-0,2491;-0,2993;0,0000;0,0000;0,08072;-0,01878;-0,01886;-0,01878;-0,01882;0,0000;13,3;2015-01-12 11:25:02
Source Voltage;-0,2000;-0,1993;-0,2993;0,0000;0,0000;0,08072;-0,01874;-0,01886;-0,01874;-0,01879;0,0000;10,6;2015-01-12 11:25:03
Source Voltage;-0,1500;-0,1492;-0,2993;0,0000;0,0000;0,08072;-0,01866;-0,01886;-0,01866;-0,01876;0,0000;8;2015-01-12 11:25:04
Source Voltage;-0,1000;-0,0988;-0,2993;0,0000;0,0000;0,08072;-0,01852;-0,01886;-0,01852;-0,01871;0,0000;5,3;2015-01-12 11:25:04
Source Voltage;-0,0500;-0,0487;-0,2993;0,0000;0,0000;0,08072;-0,01844;-0,01886;-0,01844;-0,01867;0,0000;2,6;2015-01-12 11:25:05
Source Voltage;0,0000;0,0010;-0,2993;0,0000;0,0000;0,08072;-0,01826;-0,01886;-0,01826;-0,01861;0,0000;0,1;2015-01-12 11:25:05
Source Voltage;0,0500;0,0518;-0,2993;0,0000;0,0000;0,08072;-0,01804;-0,01886;-0,01804;-0,01854;0,0000;2,9;2015-01-12 11:25:06
Source Voltage;0,1000;0,1011;-0,2993;0,0000;0,0000;0,08072;-0,0177;-0,01886;-0,0177;-0,01845;0,0000;5,7;2015-01-12 11:25:07
Source Voltage;0,1500;0,1509;-0,2993;0,0000;0,0000;0,08072;-0,01726;-0,01886;-0,01726;-0,01833;0,0000;8,7;2015-01-12 11:25:07
Source Voltage;0,2000;0,2009;-0,2993;0,0000;0,0000;0,08072;-0,0166;-0,01886;-0,0166;-0,01817;0,0000;12,1;2015-01-12 11:25:08
Source Voltage;0,2500;0,2508;-0,2993;0,0000;0,0000;0,08072;-0,01564;-0,01886;-0,01564;-0,01796;0,0000;16;2015-01-12 11:25:08
Source Voltage;0,3000;0,3011;-0,2993;0,0000;0,0000;0,08072;-0,01418;-0,01886;-0,01418;-0,01767;0,0000;21,2;2015-01-12 11:25:09
Source Voltage;0,3500;0,3513;-0,2993;0,0000;0,0000;0,08072;-0,0122;-0,01886;-0,0122;-0,01728;0,0000;28,8;2015-01-12 11:25:10
Source Voltage;0,4000;0,4009;-0,2993;0,0000;0,0000;0,08072;-0,00944;-0,01886;-0,00944;-0,01676;0,0000;42,5;2015-01-12 11:25:10
Source Voltage;0,4500;0,4508;-0,2993;0,0000;0,0000;0,08072;-0,00598;-0,01886;-0,00598;-0,01609;0,0000;75,4;2015-01-12 11:25:11
Source Voltage;0,5000;0,5010;-0,2993;0,0000;0,0000;0,08072;-0,0018;-0,01886;-0,0018;-0,01525;0,0000;278,3;2015-01-12 11:25:11
Source Voltage;0,5500;0,5509;-0,2993;0,0000;0,0000;0,08072;0,00282;-0,01886;0,00282;-0,01425;0,0000;195,4;2015-01-12 11:25:12
Source Voltage;0,6000;0,6005;-0,2993;0,0000;0,0000;0,08072;0,00768;-0,01886;0,00768;-0,0131;0,0000;78,2;2015-01-12 11:25:13
