2015-01-12 11:16:58
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2988;-0,2988;-0,2988;0,0000;0,08072;-0,012;-0,012;-0,012;-0,012;0,0000;24,9;2015-01-12 11:16:59
Source Voltage;-0,2500;-0,2490;-0,2988;0,0000;0,0000;0,08072;-0,01186;-0,012;-0,01186;-0,01193;0,0000;21;2015-01-12 11:16:59
Source Voltage;-0,2000;-0,1993;-0,2988;0,0000;0,0000;0,08072;-0,01168;-0,012;-0,01168;-0,01185;0,0000;17,1;2015-01-12 11:17:00
Source Voltage;-0,1500;-0,1487;-0,2988;0,0000;0,0000;0,08072;-0,01148;-0,012;-0,01148;-0,01176;0,0000;13;2015-01-12 11:17:01
Source Voltage;-0,1000;-0,0991;-0,2988;0,0000;0,0000;0,08072;-0,0112;-0,012;-0,0112;-0,01165;0,0000;8,8;2015-01-12 11:17:01
Source Voltage;-0,0500;-0,0488;-0,2988;0,0000;0,0000;0,08072;-0,01088;-0,012;-0,01088;-0,01152;0,0000;4,5;2015-01-12 11:17:02
Source Voltage;0,0000;0,0011;-0,2988;0,0000;0,0000;0,08072;-0,01044;-0,012;-0,01044;-0,01137;0,0000;0,1;2015-01-12 11:17:02
Source Voltage;0,0500;0,0511;-0,2988;0,0000;0,0000;0,08072;-0,00992;-0,012;-0,00992;-0,01119;0,0000;5,2;2015-01-12 11:17:03
Source Voltage;0,1000;0,1011;-0,2988;0,0000;0,0000;0,08072;-0,00921;-0,012;-0,00921;-0,01097;0,0000;11;2015-01-12 11:17:04
Source Voltage;0,1500;0,1506;-0,2988;0,0000;0,0000;0,08072;-0,00824;-0,012;-0,00824;-0,0107;0,0000;18,3;2015-01-12 11:17:04
Source Voltage;0,2000;0,2010;-0,2988;0,0000;0,0000;0,08072;-0,00688;-0,012;-0,00688;-0,01035;0,0000;29,2;2015-01-12 11:17:05
Source Voltage;0,2500;0,2508;-0,2988;0,0000;0,0000;0,08072;-0,00508;-0,012;-0,00508;-0,00991;0,0000;49,4;2015-01-12 11:17:05
Source Voltage;0,3000;0,3010;-0,2988;0,0000;0,0000;0,08072;-0,00268;-0,012;-0,00268;-0,00935;0,0000;112,3;2015-01-12 11:17:06
Source Voltage;0,3500;0,3509;-0,2988;0,0000;0,0000;0,08072;0,0005;-0,012;0,0005;-0,00865;0,0000;701,8;2015-01-12 11:17:07
Source Voltage;0,4000;0,4006;-0,2988;0,0000;0,0000;0,08072;0,00466;-0,012;0,00466;-0,00776;0,0000;86;2015-01-12 11:17:07
Source Voltage;0,4500;0,4507;-0,2988;0,0000;0,0000;0,08072;0,00994;-0,012;0,00994;-0,00665;0,0000;45,3;2015-01-12 11:17:08
Source Voltage;0,5000;0,5006;-0,2988;0,0000;0,0000;0,08072;0,0165;-0,012;0,0165;-0,00529;0,0000;30,3;2015-01-12 11:17:08
Source Voltage;0,5500;0,5506;-0,2988;0,0000;0,0000;0,08072;0,02424;-0,012;0,02424;-0,00365;0,0000;22,7;2015-01-12 11:17:09
Source Voltage;0,6000;0,6005;-0,2988;0,0000;0,0000;0,08072;0,033;-0,012;0,033;-0,00172;0,0000;18,2;2015-01-12 11:17:10
