2015-01-12 08:50:55
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01584;-0,01584;-0,01584;-0,01584;0,0000;18,9;2015-01-12 08:50:56
Source Voltage;-0,2500;-0,2496;-0,2997;0,0000;0,0000;0,08072;-0,01558;-0,01584;-0,01558;-0,01571;0,0000;16;2015-01-12 08:50:57
Source Voltage;-0,2000;-0,1998;-0,2997;0,0000;0,0000;0,08072;-0,01538;-0,01584;-0,01538;-0,0156;0,0000;13;2015-01-12 08:50:57
Source Voltage;-0,1500;-0,1496;-0,2997;0,0000;0,0000;0,08072;-0,01516;-0,01584;-0,01516;-0,01549;0,0000;9,9;2015-01-12 08:50:58
Source Voltage;-0,1000;-0,0994;-0,2997;0,0000;0,0000;0,08072;-0,01492;-0,01584;-0,01492;-0,01538;0,0000;6,7;2015-01-12 08:50:58
Source Voltage;-0,0500;-0,0493;-0,2997;0,0000;0,0000;0,08072;-0,01462;-0,01584;-0,01462;-0,01525;0,0000;3,4;2015-01-12 08:50:59
Source Voltage;0,0000;0,0006;-0,2997;0,0000;0,0000;0,08072;-0,01426;-0,01584;-0,01426;-0,01511;0,0000;0;2015-01-12 08:51:00
Source Voltage;0,0500;0,0510;-0,2997;0,0000;0,0000;0,08072;-0,01384;-0,01584;-0,01384;-0,01495;0,0000;3,7;2015-01-12 08:51:00
Source Voltage;0,1000;0,1008;-0,2997;0,0000;0,0000;0,08072;-0,01332;-0,01584;-0,01332;-0,01477;0,0000;7,6;2015-01-12 08:51:01
Source Voltage;0,1500;0,1505;-0,2997;0,0000;0,0000;0,08072;-0,01266;-0,01584;-0,01266;-0,01456;0,0000;11,9;2015-01-12 08:51:01
Source Voltage;0,2000;0,2004;-0,2997;0,0000;0,0000;0,08072;-0,01178;-0,01584;-0,01178;-0,01431;0,0000;17;2015-01-12 08:51:02
Source Voltage;0,2500;0,2506;-0,2997;0,0000;0,0000;0,08072;-0,0106;-0,01584;-0,0106;-0,014;0,0000;23,6;2015-01-12 08:51:03
Source Voltage;0,3000;0,3004;-0,2997;0,0000;0,0000;0,08072;-0,00912;-0,01584;-0,00912;-0,01362;0,0000;32,9;2015-01-12 08:51:03
Source Voltage;0,3500;0,3507;-0,2997;0,0000;0,0000;0,08072;-0,00712;-0,01584;-0,00712;-0,01316;0,0000;49,3;2015-01-12 08:51:04
Source Voltage;0,4000;0,4003;-0,2997;0,0000;0,0000;0,08072;-0,00458;-0,01584;-0,00458;-0,01259;0,0000;87,4;2015-01-12 08:51:04
Source Voltage;0,4500;0,4508;-0,2997;0,0000;0,0000;0,08072;-0,00134;-0,01584;-0,00134;-0,01189;0,0000;336,4;2015-01-12 08:51:05
Source Voltage;0,5000;0,5007;-0,2997;0,0000;0,0000;0,08072;0,00272;-0,01584;0,00272;-0,01103;0,0000;184,1;2015-01-12 08:51:06
Source Voltage;0,5500;0,5504;-0,2997;0,0000;0,0000;0,08072;0,00764;-0,01584;0,00764;-0,00999;0,0000;72;2015-01-12 08:51:06
Source Voltage;0,6000;0,6000;-0,2997;0,0000;0,0000;0,08072;0,01324;-0,01584;0,01324;-0,00877;0,0000;45,3;2015-01-12 08:51:07
