2015-01-12 09:44:30
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2996;-0,2996;-0,2996;0,0000;0,08072;-0,01562;-0,01562;-0,01562;-0,01562;0,0000;19,2;2015-01-12 09:44:31
Source Voltage;-0,2500;-0,2491;-0,2996;0,0000;0,0000;0,08072;-0,01552;-0,01562;-0,01552;-0,01557;0,0000;16,1;2015-01-12 09:44:32
Source Voltage;-0,2000;-0,1998;-0,2996;0,0000;0,0000;0,08072;-0,0154;-0,01562;-0,0154;-0,01551;0,0000;13;2015-01-12 09:44:32
Source Voltage;-0,1500;-0,1494;-0,2996;0,0000;0,0000;0,08072;-0,01534;-0,01562;-0,01534;-0,01547;0,0000;9,7;2015-01-12 09:44:33
Source Voltage;-0,1000;-0,0991;-0,2996;0,0000;0,0000;0,08072;-0,01522;-0,01562;-0,01522;-0,01542;0,0000;6,5;2015-01-12 09:44:33
Source Voltage;-0,0500;-0,0491;-0,2996;0,0000;0,0000;0,08072;-0,01512;-0,01562;-0,01512;-0,01537;0,0000;3,2;2015-01-12 09:44:34
Source Voltage;0,0000;0,0009;-0,2996;0,0000;0,0000;0,08072;-0,01496;-0,01562;-0,01496;-0,01531;0,0000;0,1;2015-01-12 09:44:35
Source Voltage;0,0500;0,0510;-0,2996;0,0000;0,0000;0,08072;-0,01482;-0,01562;-0,01482;-0,01525;0,0000;3,4;2015-01-12 09:44:35
Source Voltage;0,1000;0,1010;-0,2996;0,0000;0,0000;0,08072;-0,01462;-0,01562;-0,01462;-0,01518;0,0000;6,9;2015-01-12 09:44:36
Source Voltage;0,1500;0,1507;-0,2996;0,0000;0,0000;0,08072;-0,01436;-0,01562;-0,01436;-0,0151;0,0000;10,5;2015-01-12 09:44:36
Source Voltage;0,2000;0,2007;-0,2996;0,0000;0,0000;0,08072;-0,01402;-0,01562;-0,01402;-0,015;0,0000;14,3;2015-01-12 09:44:37
Source Voltage;0,2500;0,2507;-0,2996;0,0000;0,0000;0,08072;-0,01348;-0,01562;-0,01348;-0,01487;0,0000;18,6;2015-01-12 09:44:38
Source Voltage;0,3000;0,3007;-0,2996;0,0000;0,0000;0,08072;-0,01264;-0,01562;-0,01264;-0,0147;0,0000;23,8;2015-01-12 09:44:38
Source Voltage;0,3500;0,3511;-0,2996;0,0000;0,0000;0,08072;-0,01126;-0,01562;-0,01126;-0,01445;0,0000;31,2;2015-01-12 09:44:39
Source Voltage;0,4000;0,4008;-0,2996;0,0000;0,0000;0,08072;-0,00902;-0,01562;-0,00902;-0,01409;0,0000;44,4;2015-01-12 09:44:39
Source Voltage;0,4500;0,4505;-0,2996;0,0000;0,0000;0,08072;-0,00572;-0,01562;-0,00572;-0,01357;0,0000;78,8;2015-01-12 09:44:40
Source Voltage;0,5000;0,5005;-0,2996;0,0000;0,0000;0,08072;-0,0012;-0,01562;-0,0012;-0,01284;0,0000;417,1;2015-01-12 09:44:41
Source Voltage;0,5500;0,5509;-0,2996;0,0000;0,0000;0,08072;0,00462;-0,01562;0,00462;-0,01187;0,0000;119,2;2015-01-12 09:44:41
Source Voltage;0,6000;0,6010;-0,2996;0,0000;0,0000;0,08072;0,01134;-0,01562;0,01134;-0,01065;0,0000;53;2015-01-12 09:44:42
