2015-01-12 11:34:20
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01898;-0,01898;-0,01898;-0,01898;0,0000;15,8;2015-01-12 11:34:21
Source Voltage;-0,2500;-0,2495;-0,2992;0,0000;0,0000;0,08072;-0,01893;-0,01898;-0,01893;-0,01895;0,0000;13,2;2015-01-12 11:34:21
Source Voltage;-0,2000;-0,1993;-0,2992;0,0000;0,0000;0,08072;-0,01886;-0,01898;-0,01886;-0,01892;0,0000;10,6;2015-01-12 11:34:22
Source Voltage;-0,1500;-0,1494;-0,2992;0,0000;0,0000;0,08072;-0,0188;-0,01898;-0,0188;-0,01889;0,0000;7,9;2015-01-12 11:34:23
Source Voltage;-0,1000;-0,0990;-0,2992;0,0000;0,0000;0,08072;-0,01874;-0,01898;-0,01874;-0,01886;0,0000;5,3;2015-01-12 11:34:23
Source Voltage;-0,0500;-0,0491;-0,2992;0,0000;0,0000;0,08072;-0,01868;-0,01898;-0,01868;-0,01883;0,0000;2,6;2015-01-12 11:34:24
Source Voltage;0,0000;0,0018;-0,2992;0,0000;0,0000;0,08072;-0,01854;-0,01898;-0,01854;-0,01879;0,0000;0,1;2015-01-12 11:34:25
Source Voltage;0,0500;0,0513;-0,2992;0,0000;0,0000;0,08072;-0,01838;-0,01898;-0,01838;-0,01874;0,0000;2,8;2015-01-12 11:34:25
Source Voltage;0,1000;0,1008;-0,2992;0,0000;0,0000;0,08072;-0,0182;-0,01898;-0,0182;-0,01868;0,0000;5,5;2015-01-12 11:34:26
Source Voltage;0,1500;0,1509;-0,2992;0,0000;0,0000;0,08072;-0,01786;-0,01898;-0,01786;-0,0186;0,0000;8,4;2015-01-12 11:34:26
Source Voltage;0,2000;0,2009;-0,2992;0,0000;0,0000;0,08072;-0,01738;-0,01898;-0,01738;-0,01849;0,0000;11,6;2015-01-12 11:34:27
Source Voltage;0,2500;0,2508;-0,2992;0,0000;0,0000;0,08072;-0,01662;-0,01898;-0,01662;-0,01833;0,0000;15,1;2015-01-12 11:34:28
Source Voltage;0,3000;0,3010;-0,2992;0,0000;0,0000;0,08072;-0,01542;-0,01898;-0,01542;-0,01811;0,0000;19,5;2015-01-12 11:34:28
Source Voltage;0,3500;0,3513;-0,2992;0,0000;0,0000;0,08072;-0,01368;-0,01898;-0,01368;-0,01779;0,0000;25,7;2015-01-12 11:34:29
Source Voltage;0,4000;0,4010;-0,2992;0,0000;0,0000;0,08072;-0,01112;-0,01898;-0,01112;-0,01735;0,0000;36,1;2015-01-12 11:34:29
Source Voltage;0,4500;0,4509;-0,2992;0,0000;0,0000;0,08072;-0,00764;-0,01898;-0,00764;-0,01674;0,0000;59;2015-01-12 11:34:30
Source Voltage;0,5000;0,5008;-0,2992;0,0000;0,0000;0,08072;-0,00334;-0,01898;-0,00334;-0,01595;0,0000;149,9;2015-01-12 11:34:31
Source Voltage;0,5500;0,5507;-0,2992;0,0000;0,0000;0,08072;0,00156;-0,01898;0,00156;-0,01498;0,0000;353;2015-01-12 11:34:31
Source Voltage;0,6000;0,6005;-0,2992;0,0000;0,0000;0,08072;0,00674;-0,01898;0,00674;-0,01384;0,0000;89,1;2015-01-12 11:34:32
