2015-01-12 11:24:35
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01861;-0,01861;-0,01861;-0,01861;0,0000;16,1;2015-01-12 11:24:35
Source Voltage;-0,2500;-0,2490;-0,2993;0,0000;0,0000;0,08072;-0,01854;-0,01861;-0,01854;-0,01858;0,0000;13,4;2015-01-12 11:24:36
Source Voltage;-0,2000;-0,1991;-0,2993;0,0000;0,0000;0,08072;-0,01846;-0,01861;-0,01846;-0,01854;0,0000;10,8;2015-01-12 11:24:37
Source Voltage;-0,1500;-0,1492;-0,2993;0,0000;0,0000;0,08072;-0,01842;-0,01861;-0,01842;-0,01851;0,0000;8,1;2015-01-12 11:24:37
Source Voltage;-0,1000;-0,0989;-0,2993;0,0000;0,0000;0,08072;-0,01828;-0,01861;-0,01828;-0,01846;0,0000;5,4;2015-01-12 11:24:38
Source Voltage;-0,0500;-0,0490;-0,2993;0,0000;0,0000;0,08072;-0,01816;-0,01861;-0,01816;-0,01841;0,0000;2,7;2015-01-12 11:24:39
Source Voltage;0,0000;0,0012;-0,2993;0,0000;0,0000;0,08072;-0,018;-0,01861;-0,018;-0,01835;0,0000;0,1;2015-01-12 11:24:39
Source Voltage;0,0500;0,0512;-0,2993;0,0000;0,0000;0,08072;-0,01772;-0,01861;-0,01772;-0,01827;0,0000;2,9;2015-01-12 11:24:40
Source Voltage;0,1000;0,1014;-0,2993;0,0000;0,0000;0,08072;-0,01738;-0,01861;-0,01738;-0,01817;0,0000;5,8;2015-01-12 11:24:40
Source Voltage;0,1500;0,1516;-0,2993;0,0000;0,0000;0,08072;-0,01688;-0,01861;-0,01688;-0,01804;0,0000;9;2015-01-12 11:24:41
Source Voltage;0,2000;0,2012;-0,2993;0,0000;0,0000;0,08072;-0,01616;-0,01861;-0,01616;-0,01787;0,0000;12,5;2015-01-12 11:24:42
Source Voltage;0,2500;0,2508;-0,2993;0,0000;0,0000;0,08072;-0,01514;-0,01861;-0,01514;-0,01764;0,0000;16,6;2015-01-12 11:24:42
Source Voltage;0,3000;0,3008;-0,2993;0,0000;0,0000;0,08072;-0,01366;-0,01861;-0,01366;-0,01733;0,0000;22;2015-01-12 11:24:43
Source Voltage;0,3500;0,3510;-0,2993;0,0000;0,0000;0,08072;-0,01166;-0,01861;-0,01166;-0,01692;0,0000;30,1;2015-01-12 11:24:43
Source Voltage;0,4000;0,4016;-0,2993;0,0000;0,0000;0,08072;-0,00892;-0,01861;-0,00892;-0,01639;0,0000;45;2015-01-12 11:24:44
Source Voltage;0,4500;0,4513;-0,2993;0,0000;0,0000;0,08072;-0,00548;-0,01861;-0,00548;-0,01571;0,0000;82,4;2015-01-12 11:24:45
Source Voltage;0,5000;0,5007;-0,2993;0,0000;0,0000;0,08072;-0,00132;-0,01861;-0,00132;-0,01486;0,0000;379,3;2015-01-12 11:24:45
Source Voltage;0,5500;0,5515;-0,2993;0,0000;0,0000;0,08072;0,00336;-0,01861;0,00336;-0,01385;0,0000;164,1;2015-01-12 11:24:46
Source Voltage;0,6000;0,6005;-0,2993;0,0000;0,0000;0,08072;0,00834;-0,01861;0,00834;-0,01268;0,0000;72;2015-01-12 11:24:46
