2015-01-12 11:17:58
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2993;-0,2993;-0,2993;0,0000;0,08072;-0,01756;-0,01756;-0,01756;-0,01756;0,0000;17;2015-01-12 11:17:58
Source Voltage;-0,2500;-0,2493;-0,2993;0,0000;0,0000;0,08072;-0,01746;-0,01756;-0,01746;-0,01751;0,0000;14,3;2015-01-12 11:17:59
Source Voltage;-0,2000;-0,1993;-0,2993;0,0000;0,0000;0,08072;-0,01736;-0,01756;-0,01736;-0,01746;0,0000;11,5;2015-01-12 11:18:00
Source Voltage;-0,1500;-0,1490;-0,2993;0,0000;0,0000;0,08072;-0,01722;-0,01756;-0,01722;-0,0174;0,0000;8,7;2015-01-12 11:18:00
Source Voltage;-0,1000;-0,0991;-0,2993;0,0000;0,0000;0,08072;-0,01708;-0,01756;-0,01708;-0,01734;0,0000;5,8;2015-01-12 11:18:01
Source Voltage;-0,0500;-0,0493;-0,2993;0,0000;0,0000;0,08072;-0,01686;-0,01756;-0,01686;-0,01726;0,0000;2,9;2015-01-12 11:18:01
Source Voltage;0,0000;0,0010;-0,2993;0,0000;0,0000;0,08072;-0,01662;-0,01756;-0,01662;-0,01717;0,0000;0,1;2015-01-12 11:18:02
Source Voltage;0,0500;0,0511;-0,2993;0,0000;0,0000;0,08072;-0,0163;-0,01756;-0,0163;-0,01706;0,0000;3,1;2015-01-12 11:18:03
Source Voltage;0,1000;0,1013;-0,2993;0,0000;0,0000;0,08072;-0,01586;-0,01756;-0,01586;-0,01693;0,0000;6,4;2015-01-12 11:18:03
Source Voltage;0,1500;0,1514;-0,2993;0,0000;0,0000;0,08072;-0,0153;-0,01756;-0,0153;-0,01677;0,0000;9,9;2015-01-12 11:18:04
Source Voltage;0,2000;0,2010;-0,2993;0,0000;0,0000;0,08072;-0,0145;-0,01756;-0,0145;-0,01656;0,0000;13,9;2015-01-12 11:18:04
Source Voltage;0,2500;0,2510;-0,2993;0,0000;0,0000;0,08072;-0,0134;-0,01756;-0,0134;-0,0163;0,0000;18,7;2015-01-12 11:18:05
Source Voltage;0,3000;0,3008;-0,2993;0,0000;0,0000;0,08072;-0,01192;-0,01756;-0,01192;-0,01596;0,0000;25,2;2015-01-12 11:18:06
Source Voltage;0,3500;0,3509;-0,2993;0,0000;0,0000;0,08072;-0,00992;-0,01756;-0,00992;-0,01553;0,0000;35,4;2015-01-12 11:18:06
Source Voltage;0,4000;0,4009;-0,2993;0,0000;0,0000;0,08072;-0,00744;-0,01756;-0,00744;-0,01499;0,0000;53,9;2015-01-12 11:18:07
Source Voltage;0,4500;0,4507;-0,2993;0,0000;0,0000;0,08072;-0,00434;-0,01756;-0,00434;-0,01432;0,0000;103,8;2015-01-12 11:18:07
Source Voltage;0,5000;0,5006;-0,2993;0,0000;0,0000;0,08072;-0,00072;-0,01756;-0,00072;-0,01352;0,0000;695,3;2015-01-12 11:18:08
Source Voltage;0,5500;0,5507;-0,2993;0,0000;0,0000;0,08072;0,00332;-0,01756;0,00332;-0,01258;0,0000;165,9;2015-01-12 11:18:09
Source Voltage;0,6000;0,6007;-0,2993;0,0000;0,0000;0,08072;0,00752;-0,01756;0,00752;-0,01152;0,0000;79,9;2015-01-12 11:18:09
