2015-01-12 09:43:30
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2992;-0,2992;-0,2992;0,0000;0,08072;-0,01782;-0,01782;-0,01782;-0,01782;0,0000;16,8;2015-01-12 09:43:30
Source Voltage;-0,2500;-0,2495;-0,2992;0,0000;0,0000;0,08072;-0,01776;-0,01782;-0,01776;-0,01779;0,0000;14;2015-01-12 09:43:31
Source Voltage;-0,2000;-0,1997;-0,2992;0,0000;0,0000;0,08072;-0,01764;-0,01782;-0,01764;-0,01774;0,0000;11,3;2015-01-12 09:43:32
Source Voltage;-0,1500;-0,1494;-0,2992;0,0000;0,0000;0,08072;-0,01752;-0,01782;-0,01752;-0,01768;0,0000;8,5;2015-01-12 09:43:32
Source Voltage;-0,1000;-0,0989;-0,2992;0,0000;0,0000;0,08072;-0,01738;-0,01782;-0,01738;-0,01762;0,0000;5,7;2015-01-12 09:43:33
Source Voltage;-0,0500;-0,0491;-0,2992;0,0000;0,0000;0,08072;-0,01718;-0,01782;-0,01718;-0,01755;0,0000;2,9;2015-01-12 09:43:33
Source Voltage;0,0000;0,0016;-0,2992;0,0000;0,0000;0,08072;-0,01698;-0,01782;-0,01698;-0,01747;0,0000;0,1;2015-01-12 09:43:34
Source Voltage;0,0500;0,0512;-0,2992;0,0000;0,0000;0,08072;-0,01666;-0,01782;-0,01666;-0,01737;0,0000;3,1;2015-01-12 09:43:35
Source Voltage;0,1000;0,1011;-0,2992;0,0000;0,0000;0,08072;-0,01622;-0,01782;-0,01622;-0,01724;0,0000;6,2;2015-01-12 09:43:35
Source Voltage;0,1500;0,1508;-0,2992;0,0000;0,0000;0,08072;-0,01564;-0,01782;-0,01564;-0,01708;0,0000;9,6;2015-01-12 09:43:36
Source Voltage;0,2000;0,2007;-0,2992;0,0000;0,0000;0,08072;-0,0148;-0,01782;-0,0148;-0,01687;0,0000;13,6;2015-01-12 09:43:36
Source Voltage;0,2500;0,2508;-0,2992;0,0000;0,0000;0,08072;-0,01364;-0,01782;-0,01364;-0,0166;0,0000;18,4;2015-01-12 09:43:37
Source Voltage;0,3000;0,3009;-0,2992;0,0000;0,0000;0,08072;-0,012;-0,01782;-0,012;-0,01625;0,0000;25,1;2015-01-12 09:43:38
Source Voltage;0,3500;0,3507;-0,2992;0,0000;0,0000;0,08072;-0,00982;-0,01782;-0,00982;-0,01579;0,0000;35,7;2015-01-12 09:43:38
Source Voltage;0,4000;0,4009;-0,2992;0,0000;0,0000;0,08072;-0,00702;-0,01782;-0,00702;-0,01521;0,0000;57,1;2015-01-12 09:43:39
Source Voltage;0,4500;0,4508;-0,2992;0,0000;0,0000;0,08072;-0,00344;-0,01782;-0,00344;-0,01447;0,0000;131;2015-01-12 09:43:40
Source Voltage;0,5000;0,5002;-0,2992;0,0000;0,0000;0,08072;0,00092;-0,01782;0,00092;-0,01356;0,0000;543,7;2015-01-12 09:43:40
Source Voltage;0,5500;0,5508;-0,2992;0,0000;0,0000;0,08072;0,0059;-0,01782;0,0059;-0,01248;0,0000;93,4;2015-01-12 09:43:41
Source Voltage;0,6000;0,6004;-0,2992;0,0000;0,0000;0,08072;0,01132;-0,01782;0,01132;-0,01123;0,0000;53;2015-01-12 09:43:41
