2015-01-12 08:35:26
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2999;-0,2999;-0,2999;0,0000;0,08072;-0,00592;-0,00592;-0,00592;-0,00592;0,0000;50,7;2015-01-12 08:35:26
Source Voltage;-0,2500;-0,2494;-0,2999;0,0000;0,0000;0,08072;-0,00574;-0,00592;-0,00574;-0,00583;0,0000;43,4;2015-01-12 08:35:27
Source Voltage;-0,2000;-0,2000;-0,2999;0,0000;0,0000;0,08072;-0,00564;-0,00592;-0,00564;-0,00577;0,0000;35,5;2015-01-12 08:35:27
Source Voltage;-0,1500;-0,1500;-0,2999;0,0000;0,0000;0,08072;-0,00548;-0,00592;-0,00548;-0,0057;0,0000;27,4;2015-01-12 08:35:28
Source Voltage;-0,1000;-0,0998;-0,2999;0,0000;0,0000;0,08072;-0,0053;-0,00592;-0,0053;-0,00562;0,0000;18,8;2015-01-12 08:35:29
Source Voltage;-0,0500;-0,0494;-0,2999;0,0000;0,0000;0,08072;-0,00511;-0,00592;-0,00511;-0,00554;0,0000;9,7;2015-01-12 08:35:29
Source Voltage;0,0000;0,0008;-0,2999;0,0000;0,0000;0,08072;-0,00487;-0,00592;-0,00487;-0,00544;0,0000;0,2;2015-01-12 08:35:30
Source Voltage;0,0500;0,0508;-0,2999;0,0000;0,0000;0,08072;-0,00458;-0,00592;-0,00458;-0,00533;0,0000;11,1;2015-01-12 08:35:30
Source Voltage;0,1000;0,1006;-0,2999;0,0000;0,0000;0,08072;-0,00418;-0,00592;-0,00418;-0,0052;0,0000;24,1;2015-01-12 08:35:31
Source Voltage;0,1500;0,1503;-0,2999;0,0000;0,0000;0,08072;-0,00362;-0,00592;-0,00362;-0,00504;0,0000;41,5;2015-01-12 08:35:32
Source Voltage;0,2000;0,2007;-0,2999;0,0000;0,0000;0,08072;-0,00286;-0,00592;-0,00286;-0,00484;0,0000;70,2;2015-01-12 08:35:32
Source Voltage;0,2500;0,2502;-0,2999;0,0000;0,0000;0,08072;-0,00178;-0,00592;-0,00178;-0,00458;0,0000;140,6;2015-01-12 08:35:33
Source Voltage;0,3000;0,3004;-0,2999;0,0000;0,0000;0,08072;-0,0003;-0,00592;-0,0003;-0,00425;0,0000;1001,3;2015-01-12 08:35:33
Source Voltage;0,3500;0,3511;-0,2999;0,0000;0,0000;0,08072;0,00166;-0,00592;0,00166;-0,00383;0,0000;211,5;2015-01-12 08:35:34
Source Voltage;0,4000;0,4001;-0,2999;0,0000;0,0000;0,08072;0,00434;-0,00592;0,00434;-0,00329;0,0000;92,2;2015-01-12 08:35:35
Source Voltage;0,4500;0,4502;-0,2999;0,0000;0,0000;0,08072;0,00784;-0,00592;0,00784;-0,00259;0,0000;57,4;2015-01-12 08:35:35
Source Voltage;0,5000;0,5001;-0,2999;0,0000;0,0000;0,08072;0,01218;-0,00592;0,01218;-0,00172;0,0000;41,1;2015-01-12 08:35:36
Source Voltage;0,5500;0,5501;-0,2999;0,0000;0,0000;0,08072;0,01739;-0,00592;0,01739;-0,00066;0,0000;31,6;2015-01-12 08:35:36
Source Voltage;0,6000;0,5998;-0,2999;0,0000;0,0000;0,08072;0,02338;-0,00592;0,02338;0,00061;0,0000;25,7;2015-01-12 08:35:37
