2015-01-12 09:33:25
Mode;Output voltage (V);Voltage Measured (V);Min Voltage (V);Max Voltage (V);Average Voltage (V);Output Current (A);Current Measured (A);Min Current (A);Max Current (A);Average Current (A);Average Power (W);Resistance (ohm);Time
Source Voltage;-0,3;-0,2997;-0,2997;-0,2997;0,0000;0,08072;-0,01148;-0,01148;-0,01148;-0,01148;0,0000;26,1;2015-01-12 09:33:25
Source Voltage;-0,2500;-0,2496;-0,2997;0,0000;0,0000;0,08072;-0,0113;-0,01148;-0,0113;-0,01139;0,0000;22,1;2015-01-12 09:33:26
Source Voltage;-0,2000;-0,1998;-0,2997;0,0000;0,0000;0,08072;-0,01112;-0,01148;-0,01112;-0,0113;0,0000;18;2015-01-12 09:33:26
Source Voltage;-0,1500;-0,1495;-0,2997;0,0000;0,0000;0,08072;-0,01096;-0,01148;-0,01096;-0,01122;0,0000;13,6;2015-01-12 09:33:27
Source Voltage;-0,1000;-0,0992;-0,2997;0,0000;0,0000;0,08072;-0,01072;-0,01148;-0,01072;-0,01112;0,0000;9,3;2015-01-12 09:33:28
Source Voltage;-0,0500;-0,0491;-0,2997;0,0000;0,0000;0,08072;-0,01042;-0,01148;-0,01042;-0,011;0,0000;4,7;2015-01-12 09:33:28
Source Voltage;0,0000;0,0005;-0,2997;0,0000;0,0000;0,08072;-0,01002;-0,01148;-0,01002;-0,01086;0,0000;0;2015-01-12 09:33:29
Source Voltage;0,0500;0,0507;-0,2997;0,0000;0,0000;0,08072;-0,0095;-0,01148;-0,0095;-0,01069;0,0000;5,3;2015-01-12 09:33:29
Source Voltage;0,1000;0,1010;-0,2997;0,0000;0,0000;0,08072;-0,00878;-0,01148;-0,00878;-0,01048;0,0000;11,5;2015-01-12 09:33:30
Source Voltage;0,1500;0,1507;-0,2997;0,0000;0,0000;0,08072;-0,00772;-0,01148;-0,00772;-0,0102;0,0000;19,5;2015-01-12 09:33:31
Source Voltage;0,2000;0,2005;-0,2997;0,0000;0,0000;0,08072;-0,00622;-0,01148;-0,00622;-0,00984;0,0000;32,2;2015-01-12 09:33:31
Source Voltage;0,2500;0,2510;-0,2997;0,0000;0,0000;0,08072;-0,00407;-0,01148;-0,00407;-0,00936;0,0000;61,7;2015-01-12 09:33:32
Source Voltage;0,3000;0,3007;-0,2997;0,0000;0,0000;0,08072;-0,00102;-0,01148;-0,00102;-0,00872;0,0000;294,8;2015-01-12 09:33:32
Source Voltage;0,3500;0,3505;-0,2997;0,0000;0,0000;0,08072;0,00304;-0,01148;0,00304;-0,00788;0,0000;115,3;2015-01-12 09:33:33
Source Voltage;0,4000;0,4009;-0,2997;0,0000;0,0000;0,08072;0,00846;-0,01148;0,00846;-0,00679;0,0000;47,4;2015-01-12 09:33:34
Source Voltage;0,4500;0,4503;-0,2997;0,0000;0,0000;0,08072;0,0154;-0,01148;0,0154;-0,0054;0,0000;29,2;2015-01-12 09:33:34
Source Voltage;0,5000;0,5000;-0,2997;0,0000;0,0000;0,08072;0,03794;-0,01148;0,03794;-0,00285;0,0000;13,2;2015-01-12 09:33:35
Source Voltage;0,5500;0,5505;-0,2997;0,0000;0,0000;0,08072;0,07844;-0,01148;0,07844;0,00167;0,0000;7;2015-01-12 09:33:35
Source Voltage;0,6000;0,5211;-0,2997;0,0000;0,0000;0,08072;0,08081;-0,01148;0,08081;0,00584;0,0000;6,4;2015-01-12 09:33:36
